"iter" "M_lnFgutabs.1." "M_lnkgutelim.1." "M_lnktot.1." "M_lnkufrac.1." "M_lnkumet.1." "M_lnVdist.1." "M_lnVdistmet.1." "SD_lnFgutabs.1." "SD_lnkgutelim.1." "SD_lnktot.1." "SD_lnkufrac.1." "SD_lnkumet.1." "SD_lnVdist.1." "SD_lnVdistmet.1." "GSD_Ccpt.1." "GSD_Cmet.1." "GSD_Qu.1." "GSD_Q_fec.1." "GSD_Qu_met.1." "lnFgutabs.1.1." "lnkgutelim.1.1." "lnktot.1.1." "lnkufrac.1.1." "lnkumet.1.1." "lnVdist.1.1." "lnVdistmet.1.1." "lnFgutabs.1.2." "lnkgutelim.1.2." "lnktot.1.2." "lnkufrac.1.2." "lnkumet.1.2." "lnVdist.1.2." "lnVdistmet.1.2." "lnFgutabs.1.3." "lnkgutelim.1.3." "lnktot.1.3." "lnkufrac.1.3." "lnkumet.1.3." "lnVdist.1.3." "lnVdistmet.1.3." "lnFgutabs.1.4." "lnkgutelim.1.4." "lnktot.1.4." "lnkufrac.1.4." "lnkumet.1.4." "lnVdist.1.4." "lnVdistmet.1.4." "lnFgutabs.1.5." "lnkgutelim.1.5." "lnktot.1.5." "lnkufrac.1.5." "lnkumet.1.5." "lnVdist.1.5." "lnVdistmet.1.5." "lnFgutabs.1.6." "lnkgutelim.1.6." "lnktot.1.6." "lnkufrac.1.6." "lnkumet.1.6." "lnVdist.1.6." "lnVdistmet.1.6." "lnFgutabs.1.7." "lnkgutelim.1.7." "lnktot.1.7." "lnkufrac.1.7." "lnkumet.1.7." "lnVdist.1.7." "lnVdistmet.1.7." "lnFgutabs.1.8." "lnkgutelim.1.8." "lnktot.1.8." "lnkufrac.1.8." "lnkumet.1.8." "lnVdist.1.8." "lnVdistmet.1.8." "LnPrior" "LnData" "LnPosterior"
36350 -0.578054 -1.04696 -1.1383 -1.11084 -0.534373 -0.0277414 -0.0616238 0.118397 0.30705 0.278531 0.178938 0.183411 0.131239 0.30077 1.21233 1.24123 1.10157 1.10127 1.11208 0.480277 0.416097 -0.817025 1.38324 -0.87127 -0.749313 0.261025 2.35783 1.17508 -0.953655 -1.21219 -1.00473 1.45918 1.07626 0.416425 -1.0425 0.217303 -1.20069 1.321 0.495578 0.700881 0.34732 -0.761645 -0.642294 0.0112069 -0.249642 0.743548 0.651808 -1.18256 -0.522368 0.356162 0.0193999 0.611427 -1.45389 1.13522 0.846778 -0.98045 -0.483979 -0.232291 0.960558 1.00933 -0.457192 -0.422846 -0.385635 -0.0199475 0.0559153 0.520109 -0.398896 -0.518755 -2.03207 0.470983 1.19822 0.843408 -1.71686 1.12479 -0.620886 -74.19318 563.6461 489.4529
32700 -0.638448 -1.07905 -1.17519 -1.11044 -0.537698 0.0522256 -0.0583013 0.125779 0.308911 0.244902 0.119295 0.160373 0.195902 0.196963 1.20706 1.21858 1.10371 1.10169 1.15697 1.30239 0.447477 -0.777484 1.74217 -1.29684 -0.834504 0.540845 2.52637 0.861731 -1.01623 -1.42319 0.18919 -0.238228 -0.183266 0.722123 -1.04055 0.429732 -1.38088 2.17887 -0.517474 0.0871297 0.468259 -0.655431 -0.639165 0.508918 0.376863 0.140307 0.110093 -1.08411 -0.359775 0.540963 0.578672 1.5033 -1.43139 0.0534161 1.13033 -0.939613 -0.332103 0.481299 0.399998 0.0517434 -0.273125 0.19764 -0.272093 0.153476 -0.356887 0.181727 -0.789418 -0.220577 -1.28051 0.298383 1.49319 1.48371 -1.77051 0.747546 -1.43619 -75.02319 550.8592 475.836
39000 -0.593884 -1.10104 -1.20417 -1.06409 -0.466315 0.116654 -0.0750567 0.166773 0.177152 0.180484 0.182499 0.296114 0.172517 0.158559 1.21305 1.21613 1.11694 1.10036 1.14208 0.29713 1.07318 -0.805854 1.12212 -0.772704 -2.04787 -0.708077 1.80225 1.272 -1.16664 -1.48652 -0.676383 0.0185395 1.37676 -0.0324012 -0.974968 0.658318 -1.34788 0.885272 -1.17244 0.708454 0.113682 -0.767385 -0.76037 -0.00211959 -0.261646 0.491927 0.80862 -0.995063 -0.801291 0.971709 0.389065 0.715754 -2.23716 0.025656 0.624021 -1.33654 -0.335238 -0.0388848 0.273962 -0.584093 -0.907692 -0.019652 -0.0801584 0.393034 -0.628361 -0.237784 -0.872033 -0.0138517 -1.13956 1.22459 2.14132 0.81645 -1.27787 0.220829 -0.970407 -75.01008 549.1269 474.1168
39850 -0.562858 -1.20553 -1.27136 -1.13236 -0.631144 -0.0209904 -0.0728102 0.190361 0.239963 0.178599 0.16605 0.173926 0.134722 0.202858 1.22635 1.23927 1.10112 1.10348 1.13882 0.289814 1.45009 -0.438702 1.57144 -0.842898 -1.26187 0.570098 1.28592 1.83535 -0.925524 -0.372647 0.174943 0.504628 0.600659 0.243619 -0.869663 1.0806 -1.41409 1.70395 0.323545 1.64978 -0.122723 0.193997 -0.406045 0.139939 0.643883 0.525213 0.907916 -0.842059 0.00645304 1.32648 0.417849 1.52785 -1.9767 0.684259 0.377771 -0.200381 0.0197119 0.3041 1.84466 0.265925 -0.51183 -0.32705 0.49207 0.813798 -0.222874 0.0758997 -0.520622 0.131635 -1.34409 1.06305 2.72013 0.855512 -1.16238 -0.267802 -1.49241 -76.71502 540.478 463.763
36050 -0.548704 -1.14678 -1.16106 -1.05389 -0.394468 -0.119622 -0.0587434 0.138725 0.250336 0.135002 0.158338 0.295277 0.0771315 0.0958136 1.22558 1.20039 1.1039 1.10084 1.13149 0.399939 0.641248 -1.47969 1.26765 -0.58218 0.0225804 -1.11869 1.67593 1.45292 -1.97075 -1.48762 0.0131017 1.43282 0.20723 0.132111 -1.11569 0.506584 -1.2325 0.48379 1.8948 1.80029 -0.093979 -0.791316 -1.23975 -0.0750996 -0.228869 1.67351 -0.501074 -1.54491 -0.0674188 0.912867 0.247152 0.250309 -1.52046 1.29749 0.349181 -0.55574 -0.695896 0.0261489 -0.26128 1.32622 -0.706433 -0.443777 -0.190065 0.303835 -0.908414 -0.530385 -0.565403 0.125087 -1.62961 0.411445 2.72082 0.563635 -1.58236 2.36734 -1.87729 -83.46017 541.0803 457.6201
49950 -0.531063 -1.20357 -1.07269 -1.1157 -0.492113 -0.0413989 -0.188214 0.179853 0.173053 0.240945 0.199391 0.250527 0.112832 0.194742 1.18882 1.20272 1.11833 1.10147 1.12587 -0.101964 1.90323 -1.22406 1.12007 -0.536181 -1.3288 0.01583 1.32698 1.7926 -1.4098 -1.06858 -0.00193953 0.216377 1.58027 -0.237101 -0.412309 -0.0532151 -1.03879 1.08755 -0.325803 1.35738 -0.114231 -0.660224 -0.971408 0.289004 -0.234983 0.174481 1.2925 -1.13066 -0.177381 0.112003 0.296197 0.691502 -1.35541 1.94556 0.209081 -0.874204 -0.726747 -0.201414 0.591469 1.0686 -1.12416 -0.577299 0.357258 -0.207333 -0.169183 -0.425551 -0.420612 0.862171 -1.40608 1.23315 1.1054 0.579152 -1.40161 2.10622 0.19332 -75.29667 540.3702 465.0735
32300 -0.57789 -1.06166 -1.26162 -1.0408 -0.523543 0.00969984 0.0573403 0.189152 0.369701 0.2022 0.196835 0.212618 0.180585 0.136992 1.18404 1.21097 1.10065 1.10076 1.1131 0.327228 0.398189 -0.451163 0.950046 -0.966366 -1.45267 -0.745014 1.52772 0.806654 -0.879275 -1.4972 -0.514689 0.127214 1.25116 0.269751 -0.810547 0.867739 -1.40197 0.848971 0.0948257 1.06722 0.104015 -0.645126 -0.362132 0.0598448 -0.170406 1.04428 -0.625861 -0.954679 -0.436439 1.13927 0.00298764 1.39669 -1.59287 0.028314 0.582751 -0.639877 -0.0185769 -0.510374 0.195074 0.267584 -0.838808 -0.315054 -0.187545 0.716392 -0.606499 -0.23375 -1.2757 -1.38221 -1.12906 0.383603 2.25593 0.331135 -1.6378 0.3428 -1.64536 -73.24978 561.0047 487.7549
44650 -0.638625 -1.21922 -1.04928 -1.12732 -0.561643 -0.107154 -0.054063 0.229156 0.188114 0.199478 0.125846 0.125537 0.0903896 0.149308 1.18002 1.252 1.11054 1.10008 1.14052 0.467064 1.68563 -1.50251 2.2941 -0.643403 -1.04291 -0.326412 1.40525 2.11926 -1.86047 -1.15939 0.494471 1.05538 0.462355 0.453504 -0.744397 -0.180662 -1.47866 2.084 0.752918 1.56364 0.353599 -0.591836 -1.15133 0.332126 -0.1874 0.565973 0.527695 -0.325876 0.477674 -0.00991175 -0.173324 0.97799 -1.14376 2.07672 0.684943 -0.640512 -1.00718 -0.0801141 1.0887 0.658426 -0.281206 0.213649 0.344452 -0.370928 -0.333289 -0.254798 0.815251 0.355114 -0.756293 1.42916 1.23807 1.55956 -1.88129 2.32539 -1.6281 -82.45875 549.5282 467.0694
35450 -0.502296 -1.02861 -1.139 -1.03521 -0.537507 0.00611292 -0.0609851 0.158324 0.232308 0.170157 0.16872 0.177768 0.106642 0.118816 1.20649 1.23306 1.1109 1.10166 1.10904 -0.0392416 0.410997 -1.26906 1.12804 -0.972443 -1.68213 -0.802436 1.32719 0.579313 -1.58144 -1.87685 -0.0374739 0.493988 0.90935 -0.135879 -1.73244 0.362055 -1.38371 1.5568 -0.193618 1.73437 -0.535197 -0.702546 -0.999579 -0.198972 0.159831 0.3474 -0.651683 -1.62531 -0.774586 0.568434 -0.259279 1.28102 -1.90234 1.85261 0.242384 -1.04323 -0.74256 -0.514316 0.640842 0.473927 -0.692122 -0.637495 -0.509002 0.00993931 -0.667803 -0.429696 -0.558846 0.247339 -2.01988 0.302242 1.9742 0.157523 -1.81905 0.623304 -1.24577 -78.53854 550.5973 472.0588
47050 -0.524597 -1.05486 -1.2292 -1.06141 -0.432093 0.019758 -0.0498784 0.154792 0.286073 0.227161 0.170045 0.123291 0.113712 0.164354 1.18819 1.21185 1.11677 1.10044 1.13 -0.0962162 0.550221 -0.535961 1.43091 -1.76272 -2.07853 -0.048142 1.45209 0.894506 -0.909502 -1.03533 -0.779596 0.189646 0.641382 -0.337278 -0.89186 0.634675 -1.2705 1.84696 -0.620421 0.940657 -0.107612 -0.855009 -0.503474 0.14681 -1.07424 1.3895 0.964294 -1.17819 -0.500002 0.809774 -0.0178486 0.57221 -1.60533 1.14158 0.197432 -0.755086 -0.152292 -0.288253 -0.119784 0.726421 -0.189712 -0.603279 -0.282182 0.392956 -0.270777 -0.206114 -0.611795 -1.17898 -1.97112 0.422193 1.91513 0.782773 -3.2031 0.584016 -1.57094 -79.25196 555.9469 476.6949
46150 -0.654746 -1.03091 -1.10504 -1.03492 -0.508666 -0.0812658 -0.202672 0.308221 0.171283 0.170818 0.118682 0.247766 0.135003 0.277525 1.22868 1.23385 1.11216 1.10081 1.1167 0.499093 0.319144 -1.47515 1.45157 -0.626296 -0.479691 0.490431 1.20562 0.813768 -1.90655 -2.17218 0.00733769 1.22797 1.02672 0.372412 -1.43159 0.103713 -2.8214 0.718241 0.45538 1.66967 0.241735 -1.47958 -1.32399 -0.27788 0.0251469 2.08969 0.496853 -0.271762 -1.19516 0.375797 -0.0489831 1.04957 -0.802572 0.798284 0.517761 -0.972121 -0.926321 -0.529084 0.142807 0.627438 0.16599 0.0553787 -0.0573456 -0.201019 -0.822258 0.0214267 -0.115329 -0.142329 -0.533957 0.632032 1.69298 0.485354 -1.24312 1.7225 0.223436 -78.61035 545.5045 466.8941
36150 -0.603303 -1.16279 -1.15191 -1.06487 -0.567735 -0.0430268 -0.0619401 0.17706 0.204903 0.300324 0.208592 0.172558 0.106719 0.154078 1.22263 1.23518 1.10787 1.10046 1.11638 0.508219 1.09327 -0.677786 1.16609 -0.299297 -1.44411 -1.15041 1.70052 1.46223 -0.86395 -0.971344 0.498198 0.603423 0.484052 0.245782 -1.14771 0.26773 -1.42333 2.20311 -0.561732 0.624153 0.277951 -0.577306 -0.599376 -0.0392792 -0.219985 1.4109 1.12756 -0.638814 -0.220198 0.324534 0.0773951 1.32892 -1.53539 1.62079 0.553124 -0.706807 -0.430934 0.0173443 1.59669 0.150632 -1.66441 -0.164424 0.175167 0.0918795 -0.261531 0.171386 -0.860286 -0.419108 -1.3401 1.30031 1.17765 0.497147 -1.54342 1.60746 -1.73671 -77.17067 558.6759 481.5053
46150 -0.572488 -1.11269 -1.20006 -1.03984 -0.620564 -0.157154 -0.126107 0.177587 0.173089 0.374319 0.134087 0.150919 0.343806 0.188852 1.20492 1.21065 1.10143 1.10089 1.10956 0.377871 0.871783 -0.321225 1.33915 -0.606206 -0.570598 -0.0984554 1.57481 1.91835 -0.570684 -1.89894 -0.0982372 0.455037 1.30748 0.089144 -1.09272 0.285303 -1.854 2.45748 0.468894 1.11332 0.272183 -1.24848 -0.342602 -0.509196 0.762146 0.936958 0.566658 -0.868565 -0.587288 0.452372 -0.0709203 1.53311 -0.434475 0.786443 0.556721 -1.3479 -0.166918 -0.594038 1.29039 1.01072 -0.347935 -0.274477 -0.62428 0.1773 -0.648356 1.40162 0.473238 -0.638076 -1.22269 1.01803 1.01093 0.451945 -1.35591 1.06252 -0.676305 -77.05464 556.2646 479.21
41500 -0.609814 -1.17702 -1.17598 -1.09081 -0.573029 0.0133814 -0.104497 0.165703 0.253729 0.185803 0.220442 0.159496 0.189484 0.243875 1.18085 1.17968 1.10676 1.10203 1.11266 0.559935 0.962228 -1.01491 1.05738 -0.138798 -1.03576 -0.187911 1.91523 1.40725 -1.36124 -0.883691 0.299028 0.738006 0.551314 0.461879 -0.868387 0.55169 -0.923215 1.88315 -0.46014 1.00281 0.346389 -0.569911 -0.79146 0.286398 0.275895 0.265579 0.495471 -0.79617 -0.0512747 0.644436 0.206804 2.14676 -0.999653 0.447491 0.853873 -0.371725 -0.521421 -0.132505 0.239215 0.589957 0.741293 -0.170637 0.250252 0.195231 -0.316116 0.846153 -0.0762664 -0.642437 -1.36487 1.1935 2.07699 0.53697 -1.71312 0.200209 -1.18084 -72.14377 556.8334 484.6896
25200 -0.528578 -1.03908 -1.19242 -1.07174 -0.551348 -0.0418112 0.00386084 0.137881 0.258244 0.235861 0.164466 0.147636 0.172474 0.177127 1.19761 1.19643 1.10215 1.10041 1.11099 0.118631 0.409536 -0.794985 1.34337 -0.433915 -0.393871 -0.921192 1.64454 1.12704 -1.0493 -1.39926 0.0819106 0.624336 0.579764 0.0868914 -1.37138 0.474785 -1.53299 1.90047 0.590264 1.2229 -0.222781 -0.812782 -0.540345 -0.202644 -0.805854 0.972748 1.04492 -1.60877 -0.746893 0.712703 0.374104 1.5985 -1.69493 0.0703267 0.206664 -0.883548 -0.249154 -0.328266 0.34819 0.300426 -0.515803 -0.608598 -0.677014 0.253568 -0.153325 0.492522 -0.315108 -1.00027 -1.92279 0.389784 1.63702 0.294649 -1.98635 0.998569 -1.35413 -74.99224 562.6371 487.6449
34300 -0.567321 -1.09345 -1.12763 -1.0159 -0.414782 -0.0527312 0.00455819 0.211158 0.132433 0.149273 0.267575 0.200262 0.123467 0.164361 1.22244 1.23217 1.10636 1.10108 1.12294 0.274807 1.04242 -1.58306 0.573542 -1.00797 -0.421508 -0.549246 1.33049 2.43616 -1.83505 -1.37892 -1.36506 0.749186 1.35443 0.245176 -2.07284 0.21767 -1.27251 0.468781 0.112477 1.11098 0.119372 -1.19855 -1.27994 -0.239478 -0.803611 1.11549 0.454465 -0.655804 -1.48458 0.625445 0.0127203 0.974995 -0.762002 0.233697 0.40009 -1.01783 -0.967234 -0.376816 -0.252348 0.852689 -0.602787 -0.383307 -0.34283 -0.0219075 -0.433771 -0.597154 -0.611876 -1.30858 -1.1411 1.26509 2.29265 0.00905465 -2.19535 -0.164272 -1.58042 -80.0637 554.9042 474.8405
46450 -0.693476 -1.142 -1.11549 -1.09554 -0.482569 0.0721624 -0.0895544 0.271203 0.289456 0.176449 0.160666 0.225558 0.300494 0.233228 1.19596 1.21669 1.10311 1.10127 1.11147 0.599491 0.721695 -1.44171 1.63893 -0.592153 -0.859094 -0.42596 1.42515 1.19558 -1.77685 -1.00491 0.238091 -0.201665 -0.433335 0.611623 -0.825759 0.221786 -1.60804 1.21677 -0.601811 0.96152 0.421692 -0.357123 -1.28171 0.155161 0.234446 -0.0373909 0.120765 -0.107452 -0.23594 0.429057 0.193851 0.341665 -1.14759 1.34349 0.848439 -0.476641 -0.972934 -0.284864 0.313814 0.320296 0.190422 0.336256 -0.125576 -0.154586 0.0343647 0.533985 -0.667733 -1.14541 -0.417908 0.375532 1.85814 0.938374 -1.57499 0.0427642 -1.23512 -71.16234 547.5237 476.3614
36150 -0.5599 -1.14359 -1.14731 -1.05708 -0.385942 -0.0355947 -0.13111 0.128069 0.229733 0.142577 0.233668 0.224115 0.185521 0.131918 1.19674 1.21574 1.10176 1.10256 1.10345 0.518459 0.303003 -1.39698 0.885133 -1.07235 -1.01545 0.107854 2.08779 1.37719 -1.96848 -1.19041 -0.715268 0.635882 1.76359 0.196961 -1.01769 0.37994 -1.0215 0.831783 0.519946 1.58623 -0.0039152 -0.128943 -1.28796 -0.277749 -0.981991 1.09842 2.1085 -1.39038 -0.600194 0.919207 0.269841 0.566355 -1.48312 0.997151 0.669246 -0.825263 -0.782322 -0.15863 0.256744 0.344442 0.16563 -0.425587 0.0207816 0.0335814 -0.192617 -0.517479 -0.254976 -0.637726 -2.06798 1.05507 2.32081 0.467943 -2.0246 0.62344 -1.74177 -80.73852 561.0478 480.3093
31800 -0.534486 -1.07593 -1.09892 -1.15341 -0.488334 -0.0294765 -0.0120081 0.121732 0.302495 0.17632 0.133559 0.233679 0.132758 0.12602 1.20469 1.22638 1.12279 1.10136 1.11954 0.134102 0.422946 -1.52659 2.40278 -0.276582 -1.37805 -1.32601 1.95057 0.791903 -1.7514 -1.13232 -0.454668 -0.0269673 0.966991 -0.000756954 -0.913754 0.0295117 -1.3082 1.20231 0.601765 1.39518 -0.285871 -0.577169 -1.29767 0.562584 0.0322349 0.805963 0.0229199 -1.71178 -0.505275 0.373101 0.961105 1.01633 -1.83539 -0.157134 0.227723 -0.695001 -0.925015 0.36803 0.910145 0.949801 -1.60626 -0.589433 -0.183853 -0.246999 0.150874 0.128318 0.341523 -1.31411 -2.53171 0.807258 1.64711 1.46797 -1.63082 1.19005 -1.23352 -82.00407 557.7242 475.7202
48550 -0.586565 -1.16561 -1.20492 -0.984372 -0.569534 -0.0228303 0.00953124 0.132196 0.157796 0.189759 0.14448 0.246316 0.147331 0.0901285 1.16406 1.2369 1.10538 1.1008 1.12062 0.409858 1.59472 -0.729571 1.06964 -0.263878 -1.42209 -0.439381 2.19979 1.7482 -1.01761 -2.17313 0.00550436 0.202542 0.160331 0.106261 -0.933473 0.684523 -2.14063 1.42329 -1.16875 0.429284 0.418393 -0.835772 -0.574376 -0.827621 0.224517 0.666767 -0.0480688 -1.20471 -0.100399 0.877667 -0.4717 1.10073 -1.81671 0.700056 0.58865 -0.567788 -0.331946 -0.919902 0.791654 0.547747 -3.00405 -0.330135 0.21203 0.256314 -0.859828 0.340672 -0.125385 -0.861375 -1.40427 1.46483 2.09277 0.0870709 -1.25529 1.32643 -0.536455 -81.10347 550.7547 469.6513
43500 -0.574109 -1.14335 -1.17049 -1.11273 -0.520783 -0.103795 -0.0976786 0.141343 0.252443 0.212692 0.163232 0.144789 0.118677 0.177763 1.19135 1.22191 1.11133 1.10003 1.12376 0.388826 0.606299 -0.824811 1.68179 -0.275806 -1.08288 -0.898212 1.87551 1.83739 -1.19489 -1.23276 -0.941271 1.12909 1.70151 0.0809639 -1.08448 0.374173 -0.814674 2.59839 0.452291 0.60093 0.121665 -0.566928 -0.694659 0.0868414 -0.374717 1.34424 0.90186 -0.952789 -0.533143 0.612656 0.423293 1.79626 -0.78633 1.06549 0.669176 -0.573051 -0.391273 0.2183 0.173336 1.14473 -0.0534846 -0.224484 -0.157997 0.170221 -0.322619 -0.269102 0.603226 0.344008 -1.54917 0.518378 1.769 0.99893 -2.08888 1.73167 -1.50344 -78.92743 563.6764 484.749
30550 -0.573062 -1.10903 -1.20045 -1.17114 -0.549 -0.0680959 -0.0490345 0.15174 0.215638 0.216176 0.356176 0.297232 0.176034 0.179542 1.16764 1.22973 1.10551 1.10047 1.1234 0.385519 0.514525 -0.66014 0.909673 -0.136484 -1.03233 -1.01279 1.81996 0.788118 -0.941322 -0.321585 0.313286 -0.17566 0.0167222 0.277158 -1.20192 0.49443 -0.295961 0.963543 0.523518 1.27781 -0.0793961 -0.593728 -0.63175 0.451003 0.440727 1.38387 -0.584509 -1.04153 -0.395795 0.670772 0.428777 1.02754 -0.797555 0.0738079 0.66704 -0.872686 -0.265958 0.0398473 0.605984 0.507503 -1.18182 -0.434511 -0.114944 0.329115 0.245428 0.0303711 -0.135535 -1.17595 -1.51228 0.687748 1.82895 0.602165 -1.00159 0.861745 -1.53686 -69.08615 549.7633 480.6771
31900 -0.657209 -1.03919 -1.15336 -1.11454 -0.479415 -0.0671892 0.0227388 0.142088 0.20037 0.202282 0.1954 0.163694 0.17974 0.163981 1.18083 1.22703 1.10028 1.10356 1.11056 0.93316 0.545899 -0.978977 1.41126 -0.943593 -1.44298 -0.131513 2.3887 1.30743 -1.22673 -0.766626 -0.753084 0.528982 0.570367 0.667117 -1.72032 0.406619 -0.772903 1.81576 -0.0661017 -0.349355 0.749511 -0.930833 -0.817995 0.144669 -0.70133 1.08792 0.976144 -0.695614 -0.567645 0.488222 0.14427 1.20098 -1.10932 0.402253 1.26501 -1.53806 -0.60662 -0.0898636 0.730462 0.813429 -0.721477 0.578282 -0.932899 0.192842 -0.0522553 -0.731659 -0.0757071 0.0322615 -1.02468 0.803072 1.7098 0.879436 -2.2965 1.41987 -1.51355 -77.3027 551.9835 474.6808
29900 -0.575467 -1.08522 -1.00379 -1.16206 -0.496111 -0.104982 -0.169504 0.160994 0.220919 0.164224 0.206258 0.126471 0.146828 0.139353 1.16978 1.25708 1.11221 1.1013 1.11239 0.366908 0.143121 -2.16777 1.70656 -0.249606 -0.766391 -1.12547 1.70844 1.06959 -2.58111 -0.866884 -0.105128 1.01748 1.23557 0.188005 -1.23549 -0.395534 -0.661542 1.63491 -0.164482 0.989366 0.0791154 -0.767269 -1.87038 0.554241 -0.0512415 0.51219 0.584466 -0.777449 -0.847708 -0.0943287 0.118999 1.22252 -0.576381 1.90143 0.617184 -0.946953 -1.59859 0.11534 0.34772 0.715689 1.02052 -0.276229 -0.247831 -0.755532 0.199392 -0.475426 -0.438747 -1.17527 -1.62991 0.734622 1.16217 1.06624 -2.62666 1.7437 -0.571361 -81.32393 541.59 460.2661
31700 -0.53229 -1.13554 -1.06712 -1.20282 -0.442279 -0.117601 -0.0537845 0.130566 0.175656 0.202309 0.177378 0.260586 0.180791 0.198331 1.20725 1.26133 1.10456 1.10212 1.13552 0.0414825 1.23581 -1.43724 2.32645 -0.585402 0.0846102 -0.442823 1.66718 2.21416 -1.72331 -0.37084 -0.455728 0.94056 0.183357 -0.408967 -1.34216 0.0406336 -0.285172 1.11128 -0.290854 -0.652317 -0.180017 -0.945977 -1.32386 0.526388 -0.0992588 0.914095 -0.0837392 -1.40427 -0.34146 0.158997 0.750804 -0.0097064 -0.851914 1.32885 0.543759 -1.09595 -1.01148 0.508938 0.266922 1.15726 -0.261452 -0.601427 -0.369905 -0.292115 0.321509 -0.214756 0.356618 -0.912335 -2.08255 1.25245 1.24707 1.11056 -1.43531 1.45745 -2.00695 -77.96123 550.6755 472.7143
25600 -0.626372 -1.2038 -1.0866 -1.08192 -0.37504 -0.0192894 -0.0982419 0.188447 0.182664 0.142986 0.211509 0.186999 0.124803 0.252236 1.19461 1.22599 1.10534 1.10059 1.12551 0.671165 1.02752 -1.82153 1.22388 -0.993397 -0.977125 -0.372215 1.70281 2.55651 -2.34117 -1.13838 -1.33217 -0.0939418 1.05642 0.419083 -1.00494 0.140602 -1.08167 0.541457 -0.439129 0.664135 0.379944 -0.50707 -1.61207 0.0916515 -0.810091 1.04305 0.499406 -0.724868 -0.410026 0.511594 0.29649 0.916673 -1.90418 0.0820521 0.692364 -0.287224 -1.19902 -0.00705605 -0.518378 -0.37841 -0.356993 -0.0241159 0.245588 -0.393201 -0.255855 -0.450555 0.256458 -0.686752 -0.903981 1.30904 2.06017 0.339744 -2.56466 1.68662 -0.0821051 -79.82371 555.5252 475.7015
39550 -0.478835 -1.09924 -1.16355 -1.10612 -0.463921 -0.0492257 -0.097723 0.176232 0.186397 0.239593 0.15976 0.251423 0.16537 0.180834 1.19384 1.22781 1.10615 1.10557 1.134 -0.236205 0.945979 -0.785002 1.79414 -0.830206 -1.34311 -0.116832 0.918335 1.82588 -1.10385 -1.45448 -0.691147 0.922492 1.67078 -0.384279 -1.22943 0.346187 -1.18759 0.824671 0.1893 1.79098 -0.418848 -0.615225 -0.695094 0.04893 -0.534056 0.762563 0.8211 -1.73964 -0.463762 0.518077 0.506014 0.843264 -1.2876 0.699133 -0.192387 -0.856328 -0.395577 0.116023 0.476765 0.316109 -1.38578 -0.649294 -0.825864 0.150401 -0.0922305 -0.158152 -0.104522 -0.386778 -1.89875 0.675358 1.59484 0.894707 -1.53409 1.09067 -1.07082 -75.44552 556.2072 480.7616
36250 -0.557215 -1.15295 -1.18186 -1.05183 -0.392521 -0.0281465 -0.0906224 0.130938 0.289863 0.124625 0.289454 0.201969 0.160731 0.228961 1.18755 1.234 1.11111 1.10107 1.11931 0.171437 0.818359 -1.33243 0.796925 -1.06008 -1.40238 0.0979408 2.05851 1.23373 -2.00291 -1.26088 -1.11375 1.13408 1.85856 0.0671922 -1.0871 0.853742 -0.684966 1.10987 0.173401 0.325548 0.10952 -0.520934 -1.19696 -0.15897 -0.431551 1.19651 0.206051 -1.21308 -0.440946 1.3042 0.0014909 0.421973 -1.91874 0.171733 0.541427 -0.626895 -0.652303 -0.249254 0.287047 0.691123 -0.450488 -0.55704 -0.170749 0.560034 -0.338397 -0.787556 -0.260565 -0.0808059 -1.82397 0.517819 2.94558 0.392089 -2.05354 0.887153 -1.83688 -81.1869 545.6471 464.4602
33100 -0.453216 -0.978223 -1.11726 -1.04901 -0.682224 -0.0308073 -0.137094 0.268522 0.207508 0.150035 0.136247 0.250198 0.17155 0.171992 1.22197 1.23828 1.10378 1.10065 1.11242 -0.192573 0.205759 -1.56101 1.93494 0.0245961 -1.66496 0.525978 0.58665 1.01628 -2.07776 -1.89399 0.506074 0.445737 1.37577 -0.292297 -2.10861 0.256576 -1.91232 1.79034 0.22871 0.761128 -0.424891 -0.788638 -1.51188 -1.0469 0.325001 0.429051 1.61036 -1.04699 -0.953788 0.535352 0.0124442 1.02558 -0.84999 1.88097 -0.219659 -1.07317 -1.03243 -0.679407 1.13528 -0.156921 -0.220287 -0.727659 -0.709707 -0.107653 -0.327744 0.867888 -0.197708 -0.370369 -1.32512 0.0962448 2.20308 0.870864 -0.677009 0.745463 -0.702977 -81.00957 544.0079 462.9983
28450 -0.594903 -1.07685 -1.20675 -1.12443 -0.520672 0.064936 -0.000793301 0.182555 0.399236 0.202525 0.256304 0.191483 0.173217 0.0824226 1.18951 1.24522 1.10102 1.10328 1.11485 0.622681 0.182951 -0.740769 0.9781 -1.04349 -0.902157 0.131859 1.61313 0.512413 -1.0834 -0.584872 0.0636556 0.130331 -0.140664 0.325288 -0.832743 0.620061 -0.630071 1.55923 -0.14269 0.764264 0.207604 -0.537578 -0.55694 0.0143462 -0.0391898 -0.614937 0.579495 -0.814098 -0.177622 0.839983 0.214987 0.709396 -2.11286 0.63306 0.619416 -0.699225 -0.303417 0.156378 0.771881 0.471187 -1.71309 0.00418779 0.100003 0.332012 -0.296385 -0.683283 -0.563537 0.954417 -1.01417 0.32646 1.93374 0.393159 -1.76992 0.214581 -0.510531 -68.83744 545.2524 476.415
