iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkufrac(1)	M_lnkumet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkufrac(1)	SD_lnkumet(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkufrac(1.1)	lnkumet(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkufrac(1.2)	lnkumet(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkufrac(1.3)	lnkumet(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkufrac(1.4)	lnkumet(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkufrac(1.5)	lnkumet(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkufrac(1.6)	lnkumet(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkufrac(1.7)	lnkumet(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkufrac(1.8)	lnkumet(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	LnPrior	LnData	LnPosterior
46650	-0.531052	-1.1677	-1.24707	-1.26996	-0.513095	-0.0194861	-0.061775	0.167004	0.155936	0.221567	0.215125	0.109916	0.17272	0.231605	1.19164	1.17894	1.10649	1.10069	1.10854	0.293331	0.954915	-0.514367	1.86622	-1.21961	-0.619535	-0.148793	1.36551	1.77396	-0.714985	-0.145583	0.0999898	0.25201	0.227271	-0.102948	-0.906721	0.748428	-0.469227	1.91779	0.640018	1.05899	-0.101467	-0.46486	-0.322608	0.486174	-0.629663	0.757844	0.760833	-1.14489	-0.5473	0.961523	1.06239	1.9746	-1.29904	0.314216	0.326115	-0.87738	-0.104179	0.576798	0.74456	0.586029	-0.000327117	-0.617783	0.477504	0.541057	0.741315	-0.363747	-0.823254	-0.772342	-1.68268	1.39679	2.0096	1.39708	-3.11203	0.619912	-0.800983	-7.761317e+01	5.565568e+02	4.789437e+02
46700	-0.522567	-1.09287	-1.2384	-1.23049	-0.477101	-0.0218228	-0.0349716	0.171318	0.254355	0.229206	0.192322	0.128391	0.0940224	0.139558	1.20092	1.23755	1.10704	1.1013	1.12177	-0.155672	0.431252	-0.439284	2.13052	-0.380244	-1.95978	-1.03832	1.33176	0.947402	-0.811287	-0.493952	-0.537975	0.186247	0.499328	-0.0446471	-1.07727	0.665746	-0.0204035	1.37672	-0.970581	1.36684	-0.0760563	-0.615458	-0.392654	0.684257	-0.852308	1.37586	1.91699	-1.18552	-0.711088	0.932472	0.904677	0.860188	-1.75307	1.08049	0.241131	-1.05664	-0.1081	0.678596	1.03648	0.0749439	-1.79056	-0.549423	-0.372537	0.435731	0.425119	-0.0651079	0.0354883	-1.0784	-1.75857	0.722916	1.90781	1.29742	-2.97559	1.07208	-1.29379	-8.140109e+01	5.515326e+02	4.701315e+02
46750	-0.512845	-1.04384	-1.2448	-1.22717	-0.462239	0.00675295	-0.123402	0.161571	0.252893	0.234718	0.231088	0.140946	0.139142	0.193232	1.21226	1.25854	1.10384	1.10289	1.10393	-0.0900144	0.45189	-0.386771	1.71092	-1.50688	-1.75424	-0.102508	1.30492	1.08252	-0.73586	-0.532928	-1.17699	-0.751665	1.13502	-0.0160288	-1.32272	0.711029	-0.483243	1.16068	-0.451312	1.62419	-0.346969	-1.03205	-0.358885	0.675966	0.539525	0.746571	-0.0138378	-1.33532	-0.706194	0.814179	0.80206	1.23066	-0.956154	1.28648	0.163852	-0.867355	-0.0199541	0.454065	-0.00535594	-1.14634	0.104311	-0.681905	-0.199842	0.428643	0.498402	-0.570884	0.0597606	0.248196	-1.58103	0.353983	1.87552	0.893077	-2.84734	0.971234	-0.814701	-7.598840e+01	5.497786e+02	4.737902e+02
46800	-0.498723	-1.07817	-1.25093	-1.25121	-0.500886	-0.0662285	0.0567064	0.150875	0.178498	0.235348	0.256029	0.133116	0.124951	0.327431	1.18833	1.22089	1.10723	1.10331	1.1177	-0.328586	0.987447	-0.441356	1.72912	-0.528965	-1.63336	-0.816928	1.19824	1.4648	-0.584342	-0.375676	-0.69975	0.141809	0.386213	-0.209824	-1.48179	0.75884	-0.387775	0.882494	-1.09322	0.618803	-0.291536	-1.25313	-0.341531	0.651197	-0.0063922	1.12058	-0.285069	-1.49976	-0.710083	0.844621	0.837058	1.58986	-0.797744	0.22757	0.142264	-1.45449	0.0057576	0.442392	0.34435	0.0104802	-0.117189	-0.757919	-0.398761	0.504236	0.418917	-0.30981	-0.621286	-0.865989	-1.84167	0.936953	1.87922	0.932823	-2.78807	1.80113	-0.795586	-7.705412e+01	5.495341e+02	4.724800e+02
46850	-0.498644	-1.07068	-1.24475	-1.21988	-0.517381	-0.0942059	0.0414433	0.146936	0.155024	0.23859	0.200717	0.116946	0.106503	0.272183	1.23483	1.19302	1.1031	1.10187	1.1164	-0.124986	1.0297	-0.557157	1.90787	-1.01016	-0.523705	-0.441966	1.30088	1.46471	-0.756034	-0.511452	-0.856043	0.620326	0.549489	-0.309378	-1.79031	0.73915	-0.739399	0.854041	0.0998344	0.685303	-0.399452	-1.0207	-0.281793	0.700549	-0.687531	0.884226	-0.00436543	-1.66259	-0.842341	0.828532	0.857273	1.87175	-1.34907	-0.0383517	0.170286	-1.21394	-0.0507293	0.424851	0.270401	0.262736	-0.195398	-0.7356	-0.724314	0.438335	0.481599	0.63048	0.605434	-0.727815	-2.02	0.820368	1.89188	1.14792	-2.96471	1.47873	-0.875906	-7.787298e+01	5.563901e+02	4.785171e+02
46900	-0.522916	-1.14419	-1.25058	-1.24154	-0.531159	-0.0549693	-0.00344954	0.159485	0.238113	0.252617	0.188356	0.122032	0.0951659	0.175347	1.20535	1.20196	1.10937	1.1014	1.12389	0.0537328	1.25044	-0.465628	2.08658	-1.19921	-1.01163	0.472202	1.35821	1.22675	-0.666462	-0.504382	-0.301714	1.09656	1.2888	-0.0736942	-0.806159	0.629863	-0.480147	1.63332	0.412448	1.10347	-0.305142	-0.53591	-0.370473	0.964388	0.787333	0.84354	-0.329763	-1.31484	-0.357255	0.839572	0.843032	1.20656	-2.11076	1.24425	0.257139	-0.662389	-0.0602113	0.884151	0.802494	1.54747	-0.532837	-0.69598	0.129349	0.491648	0.427385	0.106959	-0.354464	-1.1789	-1.86324	0.994999	1.85093	1.5106	-2.89244	0.795566	-1.06476	-8.011851e+01	5.537903e+02	4.736718e+02
46950	-0.541011	-1.09407	-1.22769	-1.1666	-0.493514	-0.0745155	-0.0291779	0.163537	0.220767	0.230799	0.126116	0.112132	0.223629	0.175516	1.19827	1.22431	1.10863	1.10109	1.10556	0.0128897	0.736516	-0.562539	2.5846	-0.79237	-0.565347	-0.488997	1.36994	1.3592	-0.764679	-0.862101	-0.353248	0.201927	0.607351	0.133403	-1.25017	0.613605	-1.5044	1.70933	0.128691	1.62778	-0.224053	-0.667702	-0.322962	0.631361	-0.821586	0.610839	0.549468	-1.00382	-0.541692	0.822932	0.750831	1.11946	-0.679304	0.928815	0.400608	-0.98477	-0.137667	-0.00360994	0.291363	0.562775	0.3181	-0.722856	-0.174823	0.361021	0.367043	0.639378	-0.312974	-1.27358	-1.57558	0.764323	1.88306	1.52445	-3.08357	0.516475	-1.74625	-7.803298e+01	5.590731e+02	4.810401e+02
47000	-0.513043	-1.13173	-1.22784	-1.14038	-0.496621	-0.0423165	-0.18109	0.160888	0.181404	0.223702	0.128776	0.126575	0.0723046	0.211711	1.18064	1.23791	1.1024	1.10052	1.11075	0.0769056	0.767252	-0.601399	2.16225	-0.794331	-2.28287	0.391245	1.25827	1.92319	-0.910783	-1.21305	-0.277881	1.70739	0.983845	-0.23771	-1.21933	0.674536	-1.57885	2.00941	-0.257106	1.20054	-0.116022	-0.864326	-0.445801	0.384911	-0.839368	1.58986	1.45625	-1.45067	-0.23862	0.813053	0.729282	1.64688	-2.95997	0.982234	0.0956435	-0.821095	-0.122368	0.5023	0.831896	0.171133	-0.318265	-0.565179	-0.551399	0.490925	0.155243	-0.277679	-0.657568	-0.109952	-1.88252	1.17766	1.93617	1.26779	-2.68073	1.07666	-0.750321	-8.740712e+01	5.682339e+02	4.808268e+02
47050	-0.524597	-1.05486	-1.2292	-1.06141	-0.432093	0.019758	-0.0498784	0.154792	0.286073	0.227161	0.170045	0.123291	0.113712	0.164354	1.18819	1.21185	1.11677	1.10044	 1.13	-0.0962162	0.550221	-0.535961	1.43091	-1.76272	-2.07853	-0.048142	1.45209	0.894506	-0.909502	-1.03533	-0.779596	0.189646	0.641382	-0.337278	-0.89186	0.634675	-1.2705	1.84696	-0.620421	0.940657	-0.107612	-0.855009	-0.503474	0.14681	-1.07424	1.3895	0.964294	-1.17819	-0.500002	0.809774	-0.0178486	0.57221	-1.60533	1.14158	0.197432	-0.755086	-0.152292	-0.288253	-0.119784	0.726421	-0.189712	-0.603279	-0.282182	0.392956	-0.270777	-0.206114	-0.611795	-1.17898	-1.97112	0.422193	1.91513	0.782773	-3.2031	0.584016	-1.57094	-7.925196e+01	5.559469e+02	4.766949e+02
47100	-0.537838	-1.09561	-1.2419	-1.07954	-0.405419	-0.0310913	-0.131089	0.159969	0.267387	0.257188	0.105343	0.135008	0.0832893	0.136314	1.21197	1.25881	1.1038	1.10029	1.12787	0.105992	0.536246	-0.52843	2.12562	-1.29495	-1.56304	-0.276723	1.50387	1.23422	-0.721317	-2.02519	-1.18353	1.10022	1.25476	0.034335	-1.1756	0.608615	-1.98508	1.09906	1.10226	1.80649	-0.0780973	-0.730915	-0.290806	-0.215363	-0.998082	0.8006	1.02952	-1.10375	-0.44039	0.746844	0.0516464	0.567116	-2.13464	2.14724	0.364537	-0.983026	-0.0105706	-0.375714	0.347499	1.35453	-0.807128	-0.489625	-0.0429576	0.346964	-0.528338	-0.242597	0.0930739	-0.0291231	-1.74701	0.421105	1.73786	1.15901	-2.99467	1.29976	-1.62369	-8.564598e+01	5.594577e+02	4.738117e+02
47150	-0.56692	-1.13094	-1.24734	-1.07704	-0.378479	-0.0119198	-0.0900119	0.169358	0.2001	0.27106	0.15769	0.180944	0.214306	0.165399	1.19514	1.24728	1.10845	1.10001	1.13116	0.244219	1.11808	-0.48585	1.42478	-1.16173	-0.544203	0.312824	1.61502	1.52752	-0.69776	-1.76884	-0.943386	0.221519	1.85469	0.234615	-1.42588	0.612958	-1.67481	0.783241	-0.290434	0.156898	0.0946533	-0.950466	-0.325574	0.268132	-0.140189	0.98308	-0.240573	-1.05518	0.0227589	0.705029	0.367024	0.438886	-1.26697	0.459312	0.346202	-0.934796	-0.109153	0.0242244	0.523959	0.603826	-1.28916	-0.504967	-0.379551	0.487314	-0.141878	-0.293045	-1.21062	-1.47594	-1.28453	1.11116	1.57237	0.758117	-2.64519	0.985838	-1.2127	-7.614569e+01	5.448096e+02	4.686639e+02
47200	-0.56213	-1.0944	-1.22355	-1.05878	-0.365011	-0.054106	-0.10152	0.142295	0.255742	0.264628	0.152531	0.185763	0.101132	0.178806	1.20858	1.25721	1.10609	1.1012	1.11481	0.390298	0.498137	-0.476176	1.66356	-0.910845	-1.73454	-0.387301	1.82699	1.32001	-0.694406	-1.86995	-1.2489	0.619526	1.26484	0.100682	-0.81996	0.513406	-1.56764	0.612751	-0.687614	0.775574	0.00236583	-0.545356	-0.384396	-0.34689	-0.77739	1.09807	0.565599	-1.01139	-0.202002	0.6205	0.143661	0.198118	-0.4522	1.37034	0.517134	-0.636986	-0.159904	-0.277775	0.0488291	0.914555	-0.510676	-0.495111	-0.790943	0.397552	-0.32748	-0.110957	-0.251477	-1.48238	-1.77303	0.637614	1.56977	0.837174	-2.63507	2.01409	-1.3338	-7.728609e+01	5.515836e+02	4.742975e+02
47250	-0.553574	-1.17474	-1.25476	-1.05338	-0.389775	-0.00905814	-0.15396	0.14525	0.230213	0.258857	0.11309	0.180471	0.0995752	0.213169	1.19588	1.22016	1.12146	1.10049	1.13572	0.188698	1.00866	-0.393097	1.25405	-1.34564	-1.21845	-0.235461	1.74578	1.25587	-0.588436	-1.98423	-0.929506	-0.164758	1.19873	-0.0662512	-0.909801	0.616648	-1.96961	0.875323	0.441825	1.04688	-0.159769	-0.5253	-0.216688	-0.197217	-0.583027	-0.832679	-0.0918574	-1.16577	0.0524956	0.829149	0.147895	-0.160888	-1.49785	1.50348	0.271047	-0.668433	-0.0768377	-0.174357	0.827994	0.69065	-1.06894	-0.379735	0.101608	0.48573	-1.16458	-0.487259	0.460961	-0.454288	-1.68476	0.979456	1.78864	0.488784	-2.70032	0.875893	0.187446	-7.573215e+01	5.391230e+02	4.633908e+02
47300	-0.542033	-1.15941	-1.26191	-1.07752	-0.446787	-0.0674137	-0.0543896	0.147395	0.157623	0.256612	0.119515	0.145617	0.157037	0.0782497	1.21419	1.21991	1.10077	1.10264	1.13503	0.273377	1.05734	-0.353306	2.35209	-1.24227	-1.09302	-1.17525	1.75193	1.98919	-0.570948	-2.19922	-0.792067	0.777582	1.36511	-0.0256268	-1.95756	0.746782	-1.53593	2.26129	-0.699651	-0.789291	-0.221129	-0.349307	-0.252116	0.0971155	-0.0169521	1.49755	-0.246864	-1.4458	-0.0674722	0.872482	0.486158	0.714138	-1.44871	2.94433	0.242107	-0.741177	-0.0127526	0.1357	0.352396	0.637236	-2.32666	-0.332713	-0.443642	0.556043	-0.68537	-0.884389	-0.234562	0.175624	-1.82581	1.55275	1.75746	0.647054	-2.70778	0.72552	-2.71746	-9.294133e+01	5.535776e+02	4.606363e+02
47350	-0.546392	-1.1647	-1.26915	-1.09323	-0.395795	0.0170567	-0.1102	0.132237	0.136585	0.24904	0.10817	0.188014	0.136439	0.168822	1.19035	1.25589	1.11111	1.10066	1.11594	0.179445	1.19986	-0.294756	2.34267	-1.17449	-1.8769	0.361467	1.81566	2.13033	-0.597905	-1.60508	-0.389583	0.312495	0.499653	-0.109398	-1.53268	0.82739	-1.81365	1.22641	-0.382298	0.391605	-0.0260651	-0.726776	-0.185436	-0.00810786	-1.15264	-0.0264172	0.74153	-1.25252	0.132793	0.906718	0.0621475	-0.300113	-1.56253	1.72526	0.438418	-1.25625	-0.0462815	-0.128158	0.319592	0.723646	-0.613112	-0.681672	0.160833	0.539413	-0.113172	-0.557928	-0.00316019	-0.0506491	-1.75288	1.60326	1.81696	1.32405	-2.33297	1.6047	-0.801674	-8.108529e+01	5.555403e+02	4.744550e+02
47400	-0.564038	-1.12571	-1.26103	-1.06645	-0.340696	0.0367146	-0.166759	0.1314	0.148311	0.229762	0.137889	0.231914	0.134886	0.168507	1.21684	1.22583	1.10718	1.1013	1.10969	0.546593	0.706792	-0.381126	1.49447	-1.38989	-1.56018	0.598405	1.95109	1.69323	-0.741055	-1.39768	-0.647712	1.1125	0.7505	0.0648416	-1.39985	0.813922	-1.71946	0.465752	-0.57819	1.35633	0.00415754	-1.17496	-0.267326	-0.0428747	-0.339309	0.548025	0.133931	-1.50879	-0.0432022	0.902721	0.248659	0.421992	-1.72115	0.502913	0.675041	-1.19661	-0.0247235	-0.215182	-0.326412	0.491336	0.081627	-0.722151	0.156697	0.56891	0.121439	-0.583331	-0.637329	-0.650739	-1.98095	1.81715	1.9309	0.435353	-2.23999	0.446896	-0.522587	-7.711231e+01	5.536632e+02	4.765509e+02
47450	-0.575893	-1.1801	-1.24744	-1.07313	-0.38402	-0.00984126	-0.171338	0.139142	0.175131	0.228892	0.104942	0.180212	0.179973	0.229533	1.19786	1.18945	1.10551	1.10066	1.10178	0.484109	1.22814	-0.520089	2.21731	-1.43508	-1.08661	0.503421	1.99539	1.73002	-0.778282	-2.3723	-0.556154	0.474534	0.919844	0.0970081	-0.944128	0.684584	-2.38747	1.05803	0.138279	0.894279	0.400269	-0.774886	-0.348569	-0.197938	-1.05245	1.29732	0.834494	-1.05686	-0.18901	0.876186	0.230851	0.90924	-1.14224	0.976648	0.59574	-0.629658	-0.093378	0.11166	-0.143339	1.08027	0.0114124	-0.507985	-0.0811731	0.546077	-0.117641	-0.227424	-0.707774	-0.539181	-1.51279	1.25084	1.8892	0.850258	-2.46582	1.05169	-0.384524	-8.012983e+01	5.604515e+02	4.803216e+02
47500	-0.57019	-1.11635	-1.23862	-1.01352	-0.430255	-0.100834	-0.10562	0.151728	0.203294	0.224735	0.125048	0.169787	0.130044	0.278818	1.2089	1.19531	1.11484	1.10343	1.1331	0.143693	1.26027	-0.637967	1.37408	-0.721366	-0.95527	-0.392043	1.80209	1.62249	-0.709934	-2.59034	-1.00571	0.984237	0.776455	0.0626985	-1.247	0.724472	-2.23009	1.17919	-0.247623	0.753066	0.136878	-0.967751	-0.281351	-0.497683	-0.86318	0.770401	0.510873	-1.00374	-0.621802	0.924642	-0.370906	0.661937	-0.820543	0.750138	0.50934	-0.973352	-0.0810664	-0.504264	0.177567	0.673799	-0.417797	-0.213819	-0.102019	0.435194	-1.05248	-0.891527	0.532449	0.00391831	-1.52889	1.04672	1.93029	0.0353788	-2.48866	1.47115	-0.67102	-7.815001e+01	5.587906e+02	4.806406e+02
47550	-0.571549	-1.10379	-1.23913	-1.01619	-0.435445	0.0255123	-0.13122	0.178707	0.190711	0.247216	0.14494	0.190545	0.232921	0.118372	1.22187	1.25377	1.12417	1.10112	1.1217	0.273762	1.22838	-0.487165	1.16547	-0.878736	-1.23237	0.76767	1.40402	1.35953	-0.790142	-1.39369	-0.0727246	0.0758035	-0.250325	0.172844	-1.50213	0.65851	-1.92374	1.63237	-0.0106523	0.983019	-0.0153094	-0.674592	-0.302227	-0.258973	-0.0753067	0.190383	0.84707	-0.839629	-0.775605	0.799135	-0.0243861	0.643612	-0.857308	2.20228	0.531849	-1.35139	-0.136418	-0.317319	1.04985	0.762176	-1.77629	-0.211965	-0.40413	0.416534	-0.147781	-0.176205	-0.157891	-0.905845	-1.27917	0.56565	1.77058	-0.10684	-2.06433	0.646481	-2.1601	-7.670012e+01	5.414929e+02	4.647928e+02
47600	-0.570168	-1.21835	-1.22584	-1.09437	-0.511517	-0.026223	-0.0252657	0.206878	0.168359	0.241154	0.133666	0.18021	0.162553	0.154076	1.20071	1.21831	1.1013	1.10584	1.10708	0.291064	1.79202	-0.545845	2.05011	-1.01178	-1.26748	0.56045	1.2869	2.47193	-0.733833	-1.56166	-0.316181	-0.0630253	0.155588	0.174905	-1.15443	0.65519	-1.69226	1.44794	-0.227379	0.536008	0.14574	-0.271034	-0.473911	0.167955	-0.194171	1.79478	0.717346	-0.755997	-0.210461	0.8611	0.25913	0.9206	-1.91982	0.923617	0.389716	-0.706633	-0.153422	0.160027	0.9074	0.707796	-0.820958	-0.270062	0.38701	0.417359	-0.519822	-0.148729	-0.606578	-0.484614	-1.14038	1.71241	1.78231	0.71659	-1.76776	0.920169	-1.76957	-7.828721e+01	5.620810e+02	4.837938e+02
47650	-0.615527	-1.19949	-1.2437	-1.09543	-0.493209	-0.0840591	-0.102625	0.220159	0.164282	0.241906	0.137149	0.158733	0.0631528	0.215584	1.17982	1.21665	1.10014	1.10205	1.11329	0.532559	1.27065	-0.513663	1.91291	-0.675075	-0.158806	-0.566043	1.37022	2.60426	-0.672065	-0.887076	-0.192743	0.63935	0.2914	0.346646	-1.02683	0.665479	-1.62255	1.34223	0.150636	1.039	0.300056	-0.446889	-0.267081	-0.455892	-1.05707	1.06583	1.32504	-0.551214	0.434055	0.782098	0.194387	0.345718	-1.01552	1.83096	0.626266	-0.985465	-0.0229384	-0.0703137	0.480449	1.5434	-0.135048	-0.0540707	0.279493	0.47886	-0.351356	0.0606843	-0.499045	-0.333288	-0.944053	1.80691	1.75954	0.847506	-2.02742	3.07922	-0.917407	-7.974163e+01	5.539740e+02	4.742323e+02
47700	-0.622657	-1.13716	-1.25629	-1.14556	-0.413174	-0.109317	-0.0800042	0.243439	0.17629	0.255688	0.187112	0.227789	0.073154	0.270137	1.2419	1.2269	1.10953	1.10705	1.13582	0.40342	1.06589	-0.403231	1.82341	-0.985495	-1.11603	-0.00621948	1.28297	1.656	-0.65773	-0.78469	-0.793264	1.43671	0.707795	0.332402	-1.43464	0.689632	-0.432456	1.02804	0.496254	0.51648	0.337341	-0.886017	-0.234441	0.0539782	-0.650496	1.64422	0.664886	-0.593293	-0.0546138	0.828227	0.684809	0.373268	-1.38347	0.398212	0.540308	-0.825975	-0.108409	0.416357	0.801682	1.91305	-0.940453	-0.00849439	-0.158003	0.481812	0.208374	-0.2382	-0.124569	-0.134004	-0.657044	1.01008	1.78072	0.948047	-1.93227	1.70499	-0.898791	-7.416491e+01	5.474992e+02	4.733343e+02
47750	-0.643717	-1.10855	-1.27179	-1.10981	-0.44875	-0.0485431	-0.113127	0.25182	0.188736	0.254829	0.214909	0.188922	0.184856	0.304105	1.20676	1.23061	1.10687	1.10065	1.1123	0.485964	0.751586	-0.403796	1.51329	-0.495679	-0.608184	-0.475779	1.31435	2.29379	-0.720222	-1.09222	-0.658589	1.5063	1.01796	0.455227	-1.72055	0.727927	-0.921976	1.38541	0.101253	0.471376	0.356112	-0.823564	-0.253238	0.038596	-0.354792	0.96402	0.448642	-0.375924	-0.540429	0.966551	0.507333	0.723645	-1.2111	0.202999	0.702904	-1.24227	0.00892359	0.107359	0.531897	0.798863	-0.416157	0.0633069	-0.0828156	0.516921	-0.0779494	-0.2513	0.203278	-0.441086	-0.705369	0.877357	1.95111	0.812736	-2.12402	0.0814564	-0.93588	-7.269383e+01	5.571568e+02	4.844630e+02
47800	-0.635403	-1.15295	-1.25854	-1.10406	-0.465383	-0.0744224	-0.0898159	0.233485	0.299027	0.237829	0.152847	0.18501	0.216889	0.151476	1.21628	1.24729	1.10635	1.10026	1.12407	0.487059	0.72632	-0.353112	1.44289	-1.28955	-0.820461	-0.0956709	1.43041	1.06414	-0.681292	-1.23953	-0.141647	0.446397	0.00737871	0.413876	-0.748622	0.744759	-1.39849	1.56809	0.293493	0.829923	0.270148	-0.452702	-0.262478	0.0373384	-0.2556	0.859005	-0.096958	-0.367806	-0.341082	0.915403	0.244383	1.03584	-0.303978	1.06389	0.724281	-0.985471	-0.0210168	0.395166	1.12156	0.759041	-1.46003	0.150646	-0.294744	0.517937	-0.0665749	-0.200656	0.145558	-0.125433	-0.733818	0.891934	1.88135	0.935181	-1.95559	1.45233	-0.966208	-7.047984e+01	5.555610e+02	4.850812e+02
47850	-0.619044	-1.12808	-1.26275	-1.12637	-0.436357	-0.103701	0.0872825	0.210231	0.436443	0.24731	0.137456	0.203827	0.237547	0.157753	1.21473	1.25594	1.10119	1.10285	1.11712	0.57933	0.500801	-0.308613	1.60643	-1.66273	-0.379442	-0.290515	1.50624	0.655292	-0.608491	-1.15343	-0.693039	0.735113	-0.357146	0.388216	-0.624552	0.723319	-1.0465	0.961264	0.0436052	-0.0128632	0.304567	-0.418767	-0.242711	0.0145128	-0.577378	0.489952	-0.174479	-0.559146	-0.290393	0.961034	0.683259	0.256092	-0.648023	0.720292	0.743263	-0.504802	-0.0114899	0.515129	0.427417	0.717707	-1.21382	-0.0249948	-0.0682861	0.496441	0.174321	-0.359046	0.081601	-2.04182	-1.09063	0.64612	1.87271	1.47034	-1.99858	0.579866	-3.03804	-7.523974e+01	5.529547e+02	4.777149e+02
47900	-0.606775	-1.11862	-1.2587	-1.12422	-0.454184	-0.11381	-0.0480677	0.189678	0.349897	0.245321	0.158081	0.171632	0.17338	0.329839	1.18575	1.20488	1.11047	1.10092	1.10788	0.585038	0.41405	-0.423747	1.74982	-0.872144	-0.102838	-0.217525	1.63981	1.06068	-0.634101	-1.18328	-1.02348	0.458509	0.58277	0.383709	-0.802256	0.726053	-1.29716	0.897476	0.337281	0.789083	0.242805	-0.18421	-0.253506	-0.0127765	-0.902195	0.62459	0.45953	-0.651509	-0.346236	0.914601	0.223597	0.623598	-0.934216	0.503903	0.672368	-0.530367	-0.0103772	-0.131845	0.199615	0.532498	-0.328363	0.0112454	-0.136009	0.479102	0.0127266	-0.250312	-0.0483496	-0.29378	-0.927457	0.43002	1.92144	1.12776	-2.28988	1.07127	-0.88243	-6.901528e+01	5.626277e+02	4.936124e+02
47950	-0.592047	-1.18662	-1.25684	-1.12587	-0.437074	0.0583283	-0.0525941	0.190957	0.29487	0.241845	0.19087	0.162868	0.153559	0.197939	1.22303	1.24507	1.1097	1.10438	1.10867	0.316461	0.70938	-0.495917	1.74941	-0.119912	-1.11899	-1.16123	1.57783	1.43489	-0.679698	-1.00325	-1.37651	0.598764	1.19671	0.310269	-0.604441	0.780065	-0.973132	0.705582	-0.806532	1.2205	0.287142	-0.299533	-0.347413	0.18046	-0.821018	1.0194	0.586498	-0.746378	-0.0526029	0.794149	0.358889	1.01719	-1.17427	0.52501	0.61318	-0.386365	-0.0389533	-0.00529602	0.765053	0.0955131	-0.465057	-0.113611	0.103012	0.504012	0.243927	-0.436858	-0.198268	-0.610907	-1.05831	0.80301	1.8628	1.05471	-2.50629	1.03038	-1.45053	-7.265049e+01	5.544248e+02	4.817743e+02
48000	-0.586613	-1.14477	-1.23939	-1.14652	-0.417121	-0.0181745	-0.102251	0.230661	0.203599	0.220822	0.174351	0.184784	0.159472	0.160331	1.17981	1.23898	1.10086	1.10268	1.1029	0.300202	1.4828	-0.529791	1.76656	-1.37394	-0.729549	0.727713	1.30364	1.56066	-0.886227	-0.568803	-0.786842	0.990335	1.6924	0.270341	-1.35165	0.72251	-0.986431	1.07075	-0.19883	1.35011	0.112738	-0.767578	-0.293527	0.151305	-0.602093	0.348298	0.792795	-0.747824	0.10947	0.853594	0.514938	0.678597	-1.09926	0.794098	0.46504	-0.508776	-0.18017	0.00908115	-0.221511	0.45416	-0.242477	-0.0720771	-0.279669	0.538631	0.221127	-0.722157	-0.374327	-0.00298441	-0.957526	1.0422	1.97731	0.751764	-2.32455	1.01925	-0.993465	-7.243980e+01	5.541812e+02	4.817414e+02
48050	-0.561088	-1.20845	-1.24848	-1.19029	-0.454598	-0.020675	-0.0459334	0.233804	0.235	0.220785	0.204163	0.195212	0.178536	0.147559	1.18495	1.24813	1.10833	1.10097	1.13279	0.256348	1.00294	-0.480827	1.67209	-0.789436	-1.57914	-0.194624	1.08389	1.49738	-0.751762	-0.373307	0.0399624	0.689431	-0.0216655	0.081131	-0.840979	0.717369	-0.787895	0.991717	-0.0013097	-0.000244534	-0.0728252	-0.625647	-0.186225	0.84769	0.281202	0.177941	-0.784867	-0.583517	-0.448948	1.00026	0.852485	1.05779	-0.976724	0.292476	0.421253	-0.36283	-0.0959714	0.211063	0.193651	0.343102	-0.918028	-0.221315	0.117796	0.558213	0.247296	-0.168878	-0.537032	-1.36667	-1.11659	1.13037	2.03416	1.15949	-1.87071	0.894885	-1.94895	-7.031007e+01	5.446534e+02	4.743434e+02
