iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkufrac(1)	M_lnkumet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkufrac(1)	SD_lnkumet(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkufrac(1.1)	lnkumet(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkufrac(1.2)	lnkumet(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkufrac(1.3)	lnkumet(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkufrac(1.4)	lnkumet(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkufrac(1.5)	lnkumet(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkufrac(1.6)	lnkumet(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkufrac(1.7)	lnkumet(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkufrac(1.8)	lnkumet(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	LnPrior	LnData	LnPosterior
44800	-0.585151	-0.951903	-1.22416	-1.06079	-0.559478	-0.0467578	0.0175185	0.159452	0.246378	0.319201	0.172091	0.193077	0.167392	0.21957	1.21258	1.23898	1.10395	1.10142	1.1212	0.232037	0.226288	-0.383778	1.18606	-0.67744	-1.36854	-0.566295	1.69266	0.71945	-0.643939	-1.27797	0.448587	0.256068	-0.450885	0.221569	-1.61752	0.454848	-1.68292	1.58641	0.777614	0.651964	-0.0706686	-1.02329	-0.359844	0.0518963	0.744014	1.04113	-0.845532	-1.01187	-0.935213	0.546002	0.252849	1.12157	-0.652743	0.554764	0.584566	-1.29703	-0.130468	-0.159283	0.509823	0.138748	-0.743891	-0.310486	-0.727432	0.285246	-0.491047	0.00660921	-0.383608	-0.654471	-1.23826	0.233385	1.2937	0.341831	-1.53776	1.36704	-1.2983	-7.074742e+01	5.543740e+02	4.836266e+02
44850	-0.579625	-0.952773	-1.19598	-1.07431	-0.565982	-0.0739146	0.0571716	0.170104	0.217135	0.308832	0.138347	0.270915	0.222556	0.153625	1.20705	1.20146	1.10184	1.10586	1.12172	0.357467	0.0198409	-0.574397	1.59413	-0.442861	-0.316301	0.0161513	1.56267	0.920896	-0.763467	-1.4741	-0.0302418	0.716682	-0.00852737	0.18772	-1.75393	0.387354	-1.71753	1.13701	-0.177918	0.195631	0.230536	-1.62049	-0.366979	-0.355822	-0.216714	0.481372	0.866561	-0.787371	-1.21533	0.515306	0.136751	0.566431	-0.429116	1.3012	0.546702	-1.25875	-0.273076	-0.315791	0.400981	1.02998	-1.02129	-0.37193	-0.602709	0.207242	-0.266003	0.149995	-0.118977	-2.1145	-1.49332	0.198111	1.29148	0.845836	-1.12556	1.29387	-1.48365	-7.291488e+01	5.543751e+02	4.814602e+02
44900	-0.568788	-1.09592	-1.19947	-1.14942	-0.571031	-0.0142549	0.0332938	0.171026	0.215747	0.31275	0.157996	0.308239	0.200288	0.150496	1.18694	1.24358	1.10769	1.102	1.11195	0.19847	1.01949	-0.441679	2.14942	-0.364393	-1.44814	-0.685254	1.54893	1.46315	-0.699473	-1.18555	-0.108136	0.383698	1.33571	0.259349	-1.39485	0.363698	-1.11992	1.04586	-0.343319	0.558257	0.0396327	-0.714226	-0.415945	0.605734	0.0370961	0.798311	0.11262	-0.857819	-0.813097	0.54464	0.720118	0.744923	-1.10774	0.305974	0.593664	-0.936733	-0.21134	-0.444	0.250148	0.201769	-0.180868	-0.152648	-0.279695	0.227415	0.220915	0.239775	-0.514075	-1.32395	-1.3804	0.66819	1.25775	1.16063	-0.893668	0.860229	-2.32535	-7.244440e+01	5.595940e+02	4.871496e+02
44950	-0.558908	-1.03874	-1.19135	-1.12297	-0.631434	0.0691065	-0.0151952	0.156275	0.227137	0.30342	0.102251	0.251688	0.183204	0.153212	1.19358	1.22282	1.10831	1.10213	1.1093	0.344777	0.676586	-0.583962	2.24227	-0.315266	-1.54193	0.154015	1.6514	1.05262	-0.785819	-1.95029	0.0668895	0.627083	1.06523	0.209111	-1.73734	0.381541	-1.68641	1.57901	-0.189118	0.263328	0.0064977	-0.809471	-0.369436	0.12735	-0.106345	-0.653829	0.563256	-1.25648	-0.706467	0.521586	0.725808	1.2041	-1.83074	0.311287	0.492616	-1.10196	-0.268747	0.194829	0.978201	-0.133533	-0.93921	-0.283493	-0.553704	0.220856	-0.117604	0.266432	-1.2817	-1.00665	-1.64364	0.571657	1.25228	1.74227	-0.816125	1.004	-2.011	-7.791056e+01	5.629563e+02	4.850457e+02
45000	-0.550617	-1.02455	-1.18727	-1.17151	-0.659513	0.0919801	0.00567402	0.166333	0.246062	0.322839	0.123881	0.246124	0.180224	0.209052	1.18349	1.1997	1.11412	1.10057	1.1074	0.253469	0.319829	-0.569619	2.68397	0.167504	-1.72584	-0.549719	1.52566	0.874697	-0.712593	-0.911291	0.125411	0.0247632	0.503934	-0.0212162	-1.1888	0.351816	-0.96281	1.58931	-1.10272	0.678353	0.0963011	-1.11988	-0.422625	0.319528	0.202039	-0.195306	0.762498	-1.01163	-0.775409	0.486035	0.81883	0.867443	-2.4534	1.56416	0.516726	-1.04552	-0.305234	0.67551	0.821524	0.0436966	-0.556202	-0.224977	-0.513187	0.180793	0.55637	0.2944	-0.665262	-0.53642	-1.41912	0.285875	1.18599	1.64995	-0.675473	0.569175	-1.43612	-7.525229e+01	5.585607e+02	4.833084e+02
45050	-0.532289	-1.07943	-1.18729	-1.16299	-0.600936	0.0529707	-0.0465153	0.148842	0.244746	0.313805	0.168259	0.292577	0.0955845	0.118655	1.1891	1.21598	1.10165	1.10147	1.13094	-0.110527	0.637179	-0.565617	1.80704	-0.102184	-2.45662	-0.247548	1.58124	1.07472	-0.735599	-1.17584	0.0380065	0.667255	1.0194	-0.184067	-1.07497	0.305377	-0.845277	0.934029	0.586782	1.67775	-0.130542	-0.813688	-0.428746	0.666337	0.187576	0.117883	0.542849	-1.33938	-0.729799	0.450732	0.559926	 1.17	-1.44631	0.348708	0.467978	-1.05261	-0.205675	-0.112711	0.0994705	0.361015	-0.0902307	-0.520275	0.0499287	0.165501	-0.231046	-0.124221	-0.337931	0.690812	-1.74552	0.717647	1.20008	1.02833	-0.973916	0.389078	-0.486874	-7.064339e+01	5.417339e+02	4.710905e+02
45100	-0.539183	-1.09878	-1.17832	-1.14484	-0.593748	-0.03401	-0.0435151	0.162367	0.234508	0.312067	0.143028	0.341191	0.203654	0.123554	1.18102	1.2429	1.11672	1.10282	1.1062	0.241512	0.742768	-0.611142	2.1565	0.0540171	-0.809378	-0.424725	1.47291	0.933777	-0.764402	-0.923693	0.236576	0.795982	1.77291	-0.0903054	-1.11716	0.267636	-1.17245	1.2526	0.222381	1.58188	0.00704519	-0.650877	-0.417005	-0.243677	0.0030136	0.631335	1.70527	-1.38417	-0.254697	0.461613	0.931976	0.889434	-1.37277	0.21675	0.406588	-0.970675	-0.327741	0.29922	0.677903	0.639443	-0.789728	-0.664873	0.154828	0.121184	0.271609	0.221796	0.198618	-0.651242	-1.53772	0.897686	1.16081	1.15797	-0.842447	1.27001	-0.533523	-7.259314e+01	5.489527e+02	4.763596e+02
45150	-0.550371	-1.14844	-1.18013	-1.1578	-0.60722	0.0134992	-0.0512186	0.186051	0.253254	0.311756	0.160129	0.282503	0.27833	0.155954	1.2081	1.1743	1.122	1.10113	1.1339	0.107901	1.06144	-0.626214	1.99851	-0.00189135	-0.946789	-0.985659	1.37444	1.12447	-0.732584	-0.976219	-0.0897659	0.295312	1.347	-0.0304247	-0.681545	0.322169	-0.45779	1.01332	-0.248441	0.890286	0.0192498	-0.514135	-0.456878	0.343382	-0.112965	0.413353	1.42552	-0.955198	-0.308903	0.458089	0.401948	0.800898	-0.870028	1.3133	0.405689	-0.598164	-0.242908	0.0659562	0.334543	0.363849	0.00594188	-0.143406	-0.0467387	0.177553	0.103393	0.444588	-0.359115	-0.726354	-1.33876	0.914007	1.21212	1.08966	-0.806944	0.800598	-1.03883	-6.779115e+01	5.471427e+02	4.793516e+02
45200	-0.523981	-1.20649	-1.18291	-1.20709	-0.628601	-0.0947282	-0.0135668	0.192334	0.222268	0.329856	0.114971	0.286786	0.220921	0.162988	1.19894	1.22868	1.11407	1.10214	1.10229	0.175336	0.926577	-0.499932	3.06082	-0.11016	-0.576599	0.0844862	1.13228	2.11675	-0.69194	-1.01951	-0.0179086	0.888996	1.1909	0.0452522	-0.834103	0.30671	-1.10812	1.18041	0.353271	1.48998	-0.0676291	-0.25589	-0.446557	0.395256	0.0404721	1.30259	1.37283	-0.8126	-0.387415	0.455921	1.05158	0.953698	-0.481031	1.49694	0.474983	-0.679785	-0.251028	0.461611	0.375886	0.883459	0.154539	-0.603698	0.745336	0.182261	0.188283	0.171628	-1.05594	-0.42291	-1.18703	0.854047	1.188	2.07908	-0.80552	1.22711	-1.23376	-7.637879e+01	5.465831e+02	4.702043e+02
45250	-0.558194	-1.15769	-1.1918	-1.06724	-0.606559	-0.0900836	-0.0322379	0.169673	0.19144	0.325827	0.140624	0.270762	0.22078	0.168192	1.19135	1.21857	1.10361	1.10494	1.13235	0.372634	1.15509	-0.516342	1.75984	-0.055879	-0.279638	-0.958619	1.46124	2.27321	-0.655385	-1.36038	-0.228447	0.21122	1.01227	0.153654	-1.19565	0.338213	-1.755	1.13961	0.51673	1.1668	0.0329519	-0.309174	-0.411203	-0.370344	0.0316959	0.863052	0.513613	-1.0342	-0.378278	0.469905	0.190432	1.27575	-0.908223	0.466329	0.381667	-0.781195	-0.243605	0.16999	1.05834	0.49458	-1.42354	-0.353928	0.13269	0.0995385	-0.437581	0.633734	0.694503	-0.74096	-1.18852	1.36803	1.15715	0.467551	-0.892021	0.988831	-1.40939	-7.252108e+01	5.535368e+02	4.810157e+02
45300	-0.540922	-1.08721	-1.22186	-1.1428	-0.557766	-0.0894902	-0.104021	0.181418	0.127159	0.314331	0.13458	0.35968	0.135788	0.187206	1.22406	1.22865	1.11344	1.101	1.12496	0.103262	1.05528	-0.399765	2.30796	-0.157641	-1.54771	-0.118911	1.373	2.07186	-0.643925	-1.31413	-0.153556	0.830859	1.2748	-0.18523	-2.20245	0.462842	-1.04038	1.24325	0.109705	0.0339557	-0.20832	-1.703	-0.317158	0.379299	0.203674	0.372481	0.363214	-0.928897	-0.130369	0.525966	0.237678	0.459073	-0.835318	1.6558	0.206332	-1.49064	-0.177752	0.521168	0.828691	1.41239	-1.13016	-0.425352	-0.189587	0.259767	-0.0739038	0.116928	0.372495	-0.0920331	-1.28818	0.434039	1.33415	1.31326	-0.751458	0.90185	-1.27302	-7.606427e+01	5.515414e+02	4.754772e+02
45350	-0.547453	-1.02881	-1.21633	-1.11442	-0.530511	-0.0587692	-0.113405	0.161484	0.176393	0.30596	0.0983392	0.427542	0.216816	0.126415	1.21748	1.21215	1.10561	1.1011	1.12154	-0.0955595	0.918839	-0.475095	2.67953	-0.265991	-0.915876	0.416563	1.51066	1.23583	-0.62468	-1.83469	-0.130093	0.528229	1.00663	-0.0227177	-1.81028	0.421128	-2.08783	0.80215	-0.0807527	1.37221	-0.0453146	-1.22638	-0.40697	0.196045	0.0152678	1.22369	1.26559	-1.25809	-0.757414	0.550789	0.838165	0.377812	-1.03414	1.47229	0.414984	-1.4882	-0.192985	0.0900193	0.215841	1.11151	-0.393846	-0.513154	-0.443897	0.279648	-0.0272067	-0.0570928	-0.248615	0.256199	-1.43151	0.472075	1.33913	1.38068	-0.664931	0.676521	-1.9938	-7.883437e+01	5.597993e+02	4.809649e+02
45400	-0.53212	-1.08021	-1.1988	-1.19173	-0.539036	-0.0322364	-0.00532842	0.149739	0.150723	0.296	0.114269	0.471901	0.178157	0.137451	1.21457	1.22238	1.10538	1.10163	1.11769	0.146983	0.897629	-0.572521	2.73326	-0.18253	-0.438425	-0.944382	1.54521	1.6903	-0.751304	-1.23774	-0.133961	0.546938	1.30391	-0.0603979	-2.19603	0.422949	-1.23755	0.570233	-0.302451	1.01382	-0.0920219	-1.54374	-0.420446	0.652206	-0.0636802	0.277472	0.75234	-1.32544	-1.14559	0.510761	1.04285	0.458588	-0.940705	1.09924	0.263876	-1.41576	-0.222012	0.873041	0.122288	0.482321	-0.853539	-0.578567	-0.219323	0.249667	0.372388	-0.204006	-0.67819	0.0883067	-1.66641	0.602324	1.341	1.77604	-0.61572	0.861037	-2.34721	-7.990185e+01	5.625385e+02	4.826366e+02
45450	-0.532153	-0.99454	-1.19785	-1.09781	-0.558128	-0.158927	-0.0355809	0.161895	0.289041	0.310367	0.10547	0.419837	0.336011	0.138005	1.18019	1.21893	1.10685	1.10196	1.1081	0.0820548	0.112446	-0.491594	2.06764	-0.354589	-0.182992	-0.163076	1.55416	0.716743	-0.787345	-2.031	-0.134043	0.865634	1.07029	-0.0715248	-1.4146	0.399323	-2.26738	0.685459	0.225815	0.974703	-0.214395	-0.683729	-0.445901	-0.0736223	-0.028713	0.609012	1.11604	-1.25558	-0.578844	0.432891	-0.124203	0.476306	-0.00221136	1.394	0.222884	-1.03217	-0.229862	-0.0258394	0.664065	0.735567	-1.48219	-0.509817	-0.616755	0.23563	-0.673803	-0.0504076	0.126146	-0.286432	-1.66111	0.226324	1.2413	1.27761	-0.760182	1.00705	-0.864829	-7.445958e+01	5.562068e+02	4.817472e+02
45500	-0.53407	-0.971334	-1.20108	-1.08258	-0.555443	-0.150495	-0.100578	0.131435	0.286486	0.313062	0.114306	0.391019	0.260327	0.209943	1.17751	1.22603	1.10656	1.1009	1.10578	0.192124	0.0959558	-0.462048	1.83174	-0.49757	-0.210421	0.381141	1.76774	0.815145	-0.757705	-1.92472	-0.064858	1.07793	1.11215	-0.325973	-1.01638	0.394392	-2.32211	0.592122	-0.235332	1.52774	-0.242382	-1.12332	-0.343593	0.0460073	-0.0269336	0.467291	0.72493	-1.65735	-0.544694	0.434108	0.219419	0.472962	-0.527061	1.77929	0.340553	-1.17581	-0.202805	-0.0460136	0.572139	0.691266	-0.854194	-0.929692	-0.452849	0.252046	-0.209472	0.22239	-0.0880874	-1.28907	-1.81705	0.082241	1.26477	0.768864	-0.791702	1.22615	0.156811	-7.537713e+01	5.503572e+02	4.749801e+02
45550	-0.543179	-1.03829	-1.19737	-1.01161	-0.538424	-0.125144	-0.0992543	0.136309	0.249123	0.296906	0.171127	0.309313	0.142526	0.139821	1.21379	1.22489	1.10505	1.10338	1.11734	0.450077	0.254344	-0.559645	1.04147	-0.573535	-0.0959909	0.403258	1.84221	0.976038	-0.743953	-1.64935	-0.214367	1.48537	1.95206	-0.297373	-1.27435	0.393833	-1.38929	1.28428	-0.0232761	0.727492	-0.174868	-0.947678	-0.378226	-0.107675	-0.0880726	0.551143	0.397782	-1.44936	-0.496178	0.479859	0.0496037	0.957929	-0.81213	0.381807	0.416213	-1.403	-0.181015	-0.585761	0.269463	1.24377	-0.455374	-0.331384	-0.490211	0.256138	-0.841737	-0.0901419	-0.280957	0.369167	-1.83422	0.564599	1.2507	0.0697254	-0.953088	2.55384	-1.3316	-7.420999e+01	5.496912e+02	4.754812e+02
45600	-0.553981	-1.07959	-1.21331	-1.0959	-0.508401	-0.0624381	-0.00376794	0.140527	0.290522	0.316881	0.168341	0.355775	0.183564	0.178051	1.20468	1.24521	1.11072	1.10155	1.12738	0.046167	0.0574691	-0.486251	1.67745	0.269796	-0.573485	-2.0954	1.91281	0.76912	-0.653536	-1.404	0.0212734	0.563852	0.0909922	-0.0243645	-1.01703	0.383561	-0.938782	1.01017	0.0112785	0.645464	-0.0839723	-0.428103	-0.348504	0.042016	-0.0825204	0.717631	-0.0683599	-1.02541	-0.744134	0.612183	0.354884	0.717065	-0.946084	0.388865	0.559896	-1.09415	-0.106541	-0.212236	0.313639	0.848148	-1.56642	-0.391428	-0.500322	0.286224	-0.281787	-0.0298367	0.073775	-0.960129	-1.86444	0.5459	1.29325	0.77319	-1.05107	0.803437	-0.819713	-7.025287e+01	5.447636e+02	4.745107e+02
45650	-0.546049	-1.02687	-1.2042	-1.09868	-0.49442	-0.0649923	-0.0523089	0.134103	0.249964	0.308463	0.219372	0.384217	0.155785	0.130746	1.18267	1.20356	1.10101	1.1046	1.12419	0.0845038	0.0803461	-0.491459	1.17632	-0.28532	-1.19956	-0.908337	1.75091	1.03079	-0.710964	-0.982548	-0.287064	0.80874	1.67407	0.0126302	-1.33213	0.407198	-1.1447	0.668275	-0.0902528	-0.168111	-0.00938303	-0.773217	-0.374806	0.0658856	-0.506163	0.529179	1.93095	-1.24109	-0.782011	0.514051	0.144366	0.42353	-0.521123	2.10619	0.442204	-0.964317	-0.258381	-0.039165	0.517026	1.0858	-0.994226	-0.419348	-0.156521	0.1929	-0.397373	-0.317062	0.310886	0.372463	-2.05465	0.593727	1.30892	0.507356	-0.912501	1.18359	-1.61192	-7.368908e+01	5.547258e+02	4.810367e+02
45700	-0.551238	-1.13207	-1.20544	-1.08689	-0.46085	-0.0470272	0.00684085	0.160884	0.280057	0.308134	0.251029	0.366096	0.17599	0.172703	1.19342	1.24959	1.1101	1.10021	1.11711	0.101454	0.766286	-0.492757	1.02037	-0.334496	-1.11627	-1.53265	1.58564	1.2492	-0.595495	-0.857394	-0.608632	-0.0462816	1.32687	0.188117	-0.730939	0.409768	-1.23118	0.349264	0.540599	1.28802	-0.0667776	-0.474802	-0.379194	0.140896	-0.382179	0.657525	0.236756	-1.31025	-0.407762	0.559573	0.22005	0.635839	-1.51705	0.0131409	0.534681	-0.731137	-0.172348	-0.222494	0.216805	0.838764	-0.613845	-0.475031	0.0276237	0.193419	-0.0693201	-0.186787	-0.400088	-0.44185	-1.58994	0.788883	1.28873	0.397265	-1.0299	1.60635	-1.90939	-7.089405e+01	5.587521e+02	4.878580e+02
45750	-0.532312	-1.1789	-1.19756	-1.10649	-0.475493	-0.0404653	-0.0423856	0.132924	0.32894	0.33004	0.154308	0.342815	0.184942	0.119597	1.23713	1.18473	1.1171	1.10193	1.10262	0.164641	0.993387	-0.462513	1.53045	-0.840176	-1.27347	0.474429	1.64726	1.09124	-0.634336	-1.70824	-0.514426	0.119455	1.43188	-0.0500366	-0.738786	0.335608	-1.31041	0.600281	0.30158	1.50576	-0.227791	-0.00875196	-0.307877	-0.141153	-0.67558	0.0898337	2.04616	-1.64136	-0.481804	0.526247	0.697701	0.921149	-0.836638	-0.624777	0.379641	-0.368455	-0.218658	-0.0977458	0.0914486	0.0680529	-0.987896	-0.655859	-0.199053	0.249831	0.200764	-0.03478	-0.228971	-1.67246	-1.88696	0.697712	1.19097	0.914093	-1.13499	0.652449	-0.748925	-7.367669e+01	5.446010e+02	4.709243e+02
45800	-0.569702	-1.18408	-1.20557	-1.10085	-0.466907	0.0325138	-0.139794	0.159951	0.281262	0.360179	0.190353	0.328399	0.243629	0.172349	1.20283	1.20107	1.10051	1.1016	1.10804	0.322828	0.539298	-0.413245	1.49817	-0.591297	-0.924313	-0.544162	1.70574	1.60606	-0.625791	-1.19884	-0.544181	0.275143	1.48629	0.230492	-0.877738	0.351358	-1.16241	0.85893	-0.403361	1.23035	0.0837439	-0.374718	-0.342825	0.144938	0.0401394	0.169898	0.611478	-1.12517	0.0228473	0.466336	0.147788	0.38577	-1.08192	0.776705	0.682588	-0.496536	-0.168568	0.0667384	0.0805676	0.116733	0.298951	-0.312105	-0.0833367	0.176606	0.344466	0.314491	0.0364143	-1.43774	-1.55015	0.931743	1.1408	0.686531	-1.23555	0.0526776	-1.13278	-6.900582e+01	5.557650e+02	4.867592e+02
45850	-0.590387	-1.1323	-1.20021	-1.05239	-0.533827	0.10037	-0.0507777	0.166821	0.24897	0.369864	0.17481	0.284158	0.291269	0.0727777	1.1892	1.24946	1.113	1.10032	1.12227	0.472404	0.697664	-0.392007	0.851201	-0.493444	-0.831553	0.425429	1.75231	1.26403	-0.575747	-1.51873	-0.0562179	-0.177896	1.01586	0.255387	-1.1192	0.345592	-1.63275	1.31504	-0.73876	1.06798	0.307596	-0.448091	-0.277667	-0.274376	-0.419172	-0.40475	2.03844	-0.876425	-0.286512	0.437078	-0.237466	0.847936	-1.2532	1.97913	0.594189	-0.859598	-0.163182	-0.354006	0.643245	0.0617001	-1.81474	-0.119599	-0.280112	0.203266	-0.0713759	0.237671	-0.794054	-1.44184	-1.15172	0.768882	1.081	0.304979	-1.12257	-0.0527296	-2.72589	-7.675952e+01	5.569678e+02	4.802083e+02
45900	-0.604661	-1.16144	-1.19002	-1.01594	-0.539187	0.0874604	-0.0041892	0.195287	0.134484	0.353672	0.170158	0.238435	0.392155	0.106056	1.186	1.23087	1.11085	1.10156	1.14667	0.429709	1.96993	-0.483093	0.834019	-0.463375	-0.786815	-0.712796	1.53218	2.74109	-0.675974	-1.66449	0.125697	-0.0598195	0.554703	0.353028	-1.59625	0.332541	-1.84264	1.16434	-0.363562	1.45874	0.155067	-0.753702	-0.333464	-0.157945	0.158867	0.0808132	-0.572869	-0.823415	0.0686561	0.472227	-0.111065	0.806013	-1.04547	0.843644	0.594651	-0.421534	-0.212454	-0.723156	0.210188	-0.31703	0.273422	0.0606906	-0.152418	0.135039	-0.744291	-0.00106501	-0.144216	-1.14035	-0.908151	1.5233	1.05156	0.219303	-1.18046	0.260317	-2.56132	-7.631343e+01	5.537723e+02	4.774588e+02
45950	-0.567161	-1.18069	-1.20649	-0.97829	-0.598925	0.104408	0.000594993	0.17394	0.204027	0.364586	0.154548	0.149654	0.208347	0.149577	1.22021	1.21203	1.11154	1.10076	1.12026	0.150202	1.08451	-0.419805	1.04593	-0.389243	-1.78451	-1.22922	1.52377	1.81477	-0.590668	-2.0105	0.347041	0.0846688	0.219789	0.154813	-0.462945	0.346323	-2.2956	1.70966	-1.03061	2.04736	0.0275335	-0.475097	-0.300293	-0.664156	0.166176	-0.0636842	0.228374	-0.850626	-0.329422	0.503202	-0.524808	1.01165	-2.07695	1.52165	0.512857	-0.158363	-0.197039	-1.15915	0.0754512	-0.333681	0.30008	-0.0999092	-0.0196292	0.194704	-1.37958	0.143189	-0.738949	-0.126257	-1.46602	1.30523	1.10157	-0.196116	-1.54132	0.144145	-1.91083	-7.845450e+01	5.536340e+02	4.751795e+02
46000	-0.583187	-1.1151	-1.19739	-0.992893	-0.587752	0.0837146	-0.0232724	0.165917	0.212802	0.367818	0.15994	0.168263	0.147914	0.267043	1.17783	1.23175	1.10579	1.10012	1.11905	0.180431	0.764967	-0.438978	1.08427	-0.0133432	-2.59463	-0.808214	1.74453	1.16838	-0.596768	-1.84819	0.262027	0.16972	0.651692	0.385974	-1.4091	0.30068	-1.89099	1.96275	0.13882	0.609351	0.000590675	-0.682542	-0.292962	-0.817962	0.371347	-0.266157	-0.139109	-0.864302	-1.01312	0.529819	-0.163624	1.76642	-2.45219	0.260154	0.595922	-0.623773	-0.171308	-0.696101	0.74846	-0.188402	-0.402217	0.00720352	-0.423399	0.13899	-0.991944	0.328926	-0.424703	0.0681531	-1.52867	1.17441	1.07098	0.0557744	-1.63718	0.360022	-0.735517	-7.681448e+01	5.510778e+02	4.742633e+02
46050	-0.588523	-1.11384	-1.21179	-1.02132	-0.589084	0.0560692	0.0383578	0.167216	0.187253	0.367973	0.140974	0.167022	0.124327	0.240464	1.19289	1.21538	1.1158	1.10124	1.11909	0.575234	0.720858	-0.373985	1.15987	-1.0084	-1.43875	0.0440688	1.6995	2.10621	-0.634099	-1.74871	0.0472781	0.563432	0.75589	0.217384	-1.29927	0.351543	-2.16001	1.56657	0.0804849	0.614757	0.0415255	-0.252499	-0.287386	-0.103724	-0.273147	-0.35876	0.179946	-0.919793	-0.0964373	0.388111	-0.422672	1.04442	-1.1606	0.421959	0.67079	-1.41659	-0.125531	-0.409705	1.30694	-1.21505	-1.03266	-0.198616	-0.44089	0.169397	-0.642068	1.05104	-0.617623	-1.0493	-1.27795	0.990221	1.14693	0.669379	-1.581	-0.273766	-1.2196	-7.471846e+01	5.381688e+02	4.634504e+02
46100	-0.593315	-1.11197	-1.20785	-1.04889	-0.584135	-0.0412435	-0.0874073	0.186871	0.224734	0.375483	0.145064	0.184331	0.249016	0.321014	1.17563	1.21339	1.10303	1.10047	1.10165	0.388462	0.453682	-0.385051	1.46816	-0.241926	-0.542012	-0.0216597	1.59892	1.33069	-0.493328	-1.94993	-0.267056	-0.0327877	0.685071	0.409122	-0.899471	0.317666	-2.39333	1.32083	0.208414	1.03481	0.197931	-0.427584	-0.316657	-0.833073	-0.239042	0.694159	0.7148	-0.817762	-0.0891748	0.431053	0.058333	1.54007	-1.16174	0.438199	0.608581	-0.764756	-0.137694	-0.459054	0.474471	0.356085	-0.0546058	-0.247737	-0.34009	0.205691	-0.442863	0.796039	-0.188758	-0.733427	-1.18475	0.821627	1.10955	0.845082	-1.55329	0.701874	-0.444428	-7.099787e+01	5.572587e+02	4.862608e+02
46150	-0.572488	-1.11269	-1.20006	-1.03984	-0.620564	-0.157154	-0.126107	0.177587	0.173089	0.374319	0.134087	0.150919	0.343806	0.188852	1.20492	1.21065	1.10143	1.10089	1.10956	0.377871	0.871783	-0.321225	1.33915	-0.606206	-0.570598	-0.0984554	1.57481	1.91835	-0.570684	-1.89894	-0.0982372	0.455037	1.30748	0.089144	-1.09272	0.285303	-1.854	2.45748	0.468894	1.11332	0.272183	-1.24848	-0.342602	-0.509196	0.762146	0.936958	0.566658	-0.868565	-0.587288	0.452372	-0.0709203	1.53311	-0.434475	0.786443	0.556721	-1.3479	-0.166918	-0.594038	1.29039	1.01072	-0.347935	-0.274477	-0.62428	0.1773	-0.648356	1.40162	0.473238	-0.638076	-1.22269	1.01803	1.01093	0.451945	-1.35591	1.06252	-0.676305	-7.705464e+01	5.562646e+02	4.792100e+02
46200	-0.561653	-1.0828	-1.20363	-1.09482	-0.642986	-0.103508	0.0697852	0.195228	0.211495	0.381318	0.139617	0.187546	0.112392	0.230294	1.18748	1.19844	1.12482	1.10424	1.10846	0.325511	0.572144	-0.38998	1.75851	-0.47102	-0.311667	-0.557451	1.41237	1.30263	-0.614362	-1.43613	0.242963	2.09346	0.6889	0.140391	-1.11053	0.354841	-1.77805	1.53697	-0.44994	0.446517	0.213134	-1.00104	-0.312401	-0.173129	0.0252384	2.17644	0.361048	-0.810173	-0.42384	0.434916	0.359018	1.12248	-1.12556	0.367159	0.371471	-1.17972	-0.133793	-0.278016	1.20696	0.96556	-1.52054	-0.395345	-0.127789	0.185116	-0.232738	0.638322	0.294805	-0.634015	-1.36364	1.03305	1.02854	0.834222	-0.924449	1.94707	-1.91704	-7.694338e+01	5.550456e+02	4.781022e+02
