iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkufrac(1)	M_lnkumet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkufrac(1)	SD_lnkumet(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkufrac(1.1)	lnkumet(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkufrac(1.2)	lnkumet(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkufrac(1.3)	lnkumet(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkufrac(1.4)	lnkumet(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkufrac(1.5)	lnkumet(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkufrac(1.6)	lnkumet(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkufrac(1.7)	lnkumet(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkufrac(1.8)	lnkumet(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	LnPrior	LnData	LnPosterior
45050	-0.479147	-1.17824	-1.21441	-1.07198	-0.625832	-0.0333187	-0.0830502	0.171066	0.218123	0.185083	0.125747	0.262994	0.091263	0.0834873	1.23795	1.23907	1.10086	1.10443	1.10172	-0.183934	1.16929	-0.80818	1.95452	0.111667	-1.48964	-0.379719	1.05396	1.27955	-1.04878	-1.79411	0.560629	0.250805	0.967551	-0.330524	-0.960709	0.615239	-1.90682	1.68871	0.605936	2.08606	-0.519701	-0.487614	-0.646023	0.346915	0.594948	0.273977	-0.963093	-1.5208	-0.630885	1.00286	0.634074	1.50192	-1.82755	0.96026	0.208262	-0.846544	-0.189202	-0.510688	0.524703	0.568711	1.28732	-0.771755	-0.109767	0.521188	-0.596898	0.298019	-0.850637	-0.159719	-1.84716	0.91092	2.27188	0.822367	-0.864545	1.80488	-1.60282	-8.095091e+01	5.505571e+02	4.696062e+02
45100	-0.504048	-1.15078	-1.21286	-1.06579	-0.626459	-0.0192235	-0.0293862	0.158547	0.252355	0.18299	0.127803	0.285253	0.0859986	0.0425774	1.21567	1.24937	1.10415	1.10118	1.11311	-0.106973	0.94368	-0.678718	1.6383	-0.288038	-2.18523	0.0112336	1.36246	1.15375	-1.0052	-2.01211	0.349722	0.418182	1.45774	-0.480032	-0.721604	0.735299	-1.78314	1.39395	-0.0584887	0.637252	-0.259981	-0.611914	-0.432182	-0.0501611	0.0661726	0.104136	2.88619	-1.58692	-0.204664	0.91318	0.341346	1.48985	-1.65828	-0.7566	0.151204	-0.620202	-0.241517	-0.298868	0.803955	0.146604	-1.29435	-0.692789	0.110181	0.394286	-0.456419	0.0944147	0.693026	0.949427	-1.77165	0.901039	2.23256	0.722678	-0.935534	1.18514	-0.628666	-7.985549e+01	5.490139e+02	4.691584e+02
45150	-0.494127	-1.14751	-1.20989	-1.11268	-0.599761	0.00739657	0.000841619	0.165423	0.159626	0.193063	0.127629	0.235216	0.179466	0.193892	1.18648	1.18832	1.11034	1.10181	1.13367	-0.237692	1.48724	-0.806783	2.36294	-0.226375	-0.304388	-0.487588	1.12904	2.36115	-1.14113	-1.72521	0.225567	0.690174	0.288833	-0.513047	-0.959168	0.665654	-0.899907	1.49805	-0.26674	0.182192	-0.649781	-0.377912	-0.578114	0.545321	0.386659	0.0778311	-0.301942	-1.56252	-0.541474	0.872522	0.805135	1.26533	-1.20224	0.0822287	0.0249335	-0.705437	-0.255897	0.00201404	0.594649	0.322644	-0.70127	-0.701157	0.144692	0.373081	-0.433552	0.291558	-0.182636	-0.526229	-1.87282	0.960981	2.10955	1.10845	-0.896563	0.812501	-1.6662	-7.455060e+01	5.539567e+02	4.794061e+02
45200	-0.465311	-1.12473	-1.21551	-1.16384	-0.577113	-0.00634125	-0.0448677	0.157575	0.171044	0.192461	0.105275	0.257765	0.167034	0.105384	1.20626	1.19607	1.10729	1.10227	1.12875	-0.466177	1.19496	-0.605417	2.81084	-0.347123	-1.64428	-0.428908	1.02311	1.65043	-1.07133	-1.72151	0.0230712	0.567778	1.23138	-0.53895	-1.49979	0.71761	-1.10609	1.13097	-0.0166481	1.70326	-0.54851	-0.970386	-0.624866	0.599937	0.206365	1.11343	0.690697	-1.4609	-0.803496	0.88873	0.942599	0.998349	-0.709408	0.852372	-0.0695073	-1.18316	-0.134507	0.39212	0.516372	0.261678	-1.95427	-1.07083	-0.214658	0.416081	0.525569	0.340447	-0.38787	-1.21744	-2.06725	0.871928	2.18555	1.56789	-1.05714	0.981218	-1.55007	-8.240040e+01	5.568333e+02	4.744329e+02
45250	-0.464667	-1.18445	-1.20049	-1.07617	-0.544212	-0.0701206	-0.200778	0.13037	0.184096	0.193979	0.138999	0.263576	0.133365	0.172459	1.19258	1.27421	1.10787	1.10111	1.12881	-0.173585	0.847229	-0.874547	1.90028	0.214087	-0.558338	-0.220191	1.20586	1.59107	-1.12261	-1.77657	0.27054	0.795013	0.129932	-0.703877	-0.987965	0.65431	-1.42521	1.44237	0.917683	1.48822	-0.677575	-0.886545	-0.484677	-0.116085	0.338171	-0.0486457	0.760361	-1.93525	-0.14217	0.823695	0.0850597	0.802591	-0.54583	1.87885	-0.322449	-0.636717	-0.385882	-0.181174	0.865698	1.12415	-0.00101913	-0.995456	-0.123706	0.373742	-0.457085	0.199772	-0.320312	-0.267586	-2.29454	1.1835	2.07281	0.0483807	-1.1653	1.78287	-0.206474	-7.631138e+01	5.382788e+02	4.619674e+02
45300	-0.466674	-1.1631	-1.21145	-1.14352	-0.568953	-0.033171	-0.0485655	0.178601	0.228521	0.195025	0.153934	0.210216	0.125696	0.0813939	1.20644	1.25296	1.10627	1.10017	1.12407	-0.11863	0.464409	-0.783501	1.93235	0.25678	-0.716658	-0.790068	0.902703	1.62351	-1.02433	-1.15909	0.456852	-0.0119371	1.11127	-0.401805	-0.678174	0.566693	-1.11287	1.96927	-0.197416	0.9288	-0.553386	-0.634525	-0.521362	0.444332	0.476541	0.877284	-0.32989	-1.63702	0.0384205	0.880207	0.526656	0.899327	-2.01284	1.09224	-0.0509043	-0.485617	-0.280678	-0.165594	0.547909	0.323826	-0.0893594	-0.651598	-0.0274586	0.330812	-0.0541904	-0.207894	0.467926	0.263237	-1.75623	0.690056	2.0777	1.02814	-1.33852	2.34157	-0.865593	-7.414031e+01	5.442746e+02	4.701343e+02
45350	-0.493597	-1.12918	-1.21218	-1.08072	-0.675526	-0.0726764	-0.122766	0.186978	0.164685	0.198856	0.196194	0.204706	0.130412	0.221495	1.21843	1.25572	1.10012	1.10142	1.11678	-0.224062	1.34651	-0.728821	1.28926	-0.105621	-1.04836	0.363668	1.0391	2.01782	-0.988673	-1.27154	-0.252992	0.879454	1.8617	-0.426175	-1.49207	0.724496	-0.982827	2.77376	-0.0938773	0.0260574	-0.24821	-0.511245	-0.595605	-0.15508	0.151677	1.53896	1.06252	-1.13474	-0.868349	0.860949	0.0758048	1.87195	-0.704841	1.66711	0.0325067	-0.818338	-0.288773	-0.302525	1.01648	1.50569	0.395941	-0.692992	-0.155946	0.400009	-0.186721	0.785108	0.42864	-0.18538	-1.90076	1.41423	1.9861	0.534136	-0.758507	1.30153	-0.913862	-8.002060e+01	5.586997e+02	4.786791e+02
45400	-0.51068	-1.15706	-1.23269	-1.09596	-0.616768	-0.0402806	-0.145325	0.140326	0.167276	0.207718	0.175626	0.268424	0.166361	0.247722	1.1847	1.23808	1.10599	1.10014	1.12872	-0.00878329	1.34438	-0.570806	1.33851	-0.524272	-1.70316	0.660043	1.49486	2.36293	-0.951231	-1.00866	-0.017166	1.02504	1.16213	-0.34364	-1.03154	0.751761	-1.18285	1.489	0.132748	0.608444	-0.455416	-0.599418	-0.40552	0.1221	0.428438	0.510272	0.253512	-1.64631	0.247083	0.793018	0.129111	1.12013	-1.02393	1.18601	0.0703889	-0.802011	-0.224929	-0.0203052	1.18407	0.684645	-0.693893	-0.931338	-0.166869	0.52122	-0.209717	0.474079	-0.532936	-0.505969	-2.28803	1.12574	2.12258	0.808056	-0.744173	0.599385	-1.30185	-7.621001e+01	5.613899e+02	4.851798e+02
45450	-0.503158	-1.1451	-1.2306	-1.09875	-0.586586	-0.113062	0.00307666	0.137661	0.187095	0.200814	0.197528	0.365891	0.161749	0.228831	1.2162	1.27042	1.10041	1.10147	1.11602	-0.0391319	0.781593	-0.566392	1.33534	-0.0800618	-0.433355	-0.364463	1.42967	2.39702	-0.994569	-1.02176	0.0992468	1.21291	0.99525	-0.321847	-1.52575	0.759385	-1.224	1.03018	0.354887	0.499595	-0.481777	-0.21448	-0.540451	0.258491	0.0590764	1.53969	0.124821	-1.60205	-0.267229	0.93249	0.341508	0.797271	-1.30885	0.468342	0.195118	-0.663192	-0.167972	-0.115418	0.209075	0.500897	-0.214952	-0.795568	-0.476491	0.607065	-0.191813	0.280971	-0.139326	-1.1392	-2.07304	0.986469	2.05839	0.605375	-0.642067	1.29754	-1.04497	-7.401618e+01	5.514038e+02	4.773876e+02
45500	-0.479986	-1.14514	-1.23854	-1.09803	-0.5856	0.0153253	-0.0931811	0.131441	0.194285	0.215256	0.149282	0.416026	0.137773	0.17777	1.17954	1.20862	1.1164	1.10124	1.10879	-0.303661	1.42716	-0.474141	1.23164	-0.389638	-2.06892	0.825831	1.44598	1.97819	-0.80017	-1.29201	-0.0494306	-0.336035	1.22325	-0.354841	-1.60814	0.753355	-1.69508	0.998337	0.0229523	1.04127	-0.425595	-0.995838	-0.358086	-0.0168542	0.0249183	-0.0279234	1.2674	-1.86133	-0.378622	0.840811	0.413642	0.829305	-1.23206	0.706311	-0.089985	-0.835392	-0.175365	0.47808	0.476501	0.773496	-0.71629	-0.97215	-0.100837	0.492766	-0.21679	0.324305	-0.997752	-0.205904	-2.18487	1.01667	2.00723	0.86361	-0.648503	1.20337	-0.856867	-7.798450e+01	5.510545e+02	4.730700e+02
45550	-0.488424	-1.12919	-1.23421	-1.04864	-0.60129	0.0269691	-0.0675193	0.13376	0.124938	0.209247	0.117249	0.314347	0.153694	0.181389	1.20766	1.21136	1.11337	1.10019	1.11268	-0.0979589	1.06104	-0.555551	1.83352	-0.205497	-1.38945	-0.149308	1.3897	2.18239	-0.931597	-1.55578	0.140858	1.14218	0.733779	-0.555527	-2.17531	0.719016	-1.81945	1.54091	0.0155922	0.027973	-0.63837	-0.830024	-0.432336	-0.138054	0.216919	0.822343	0.620677	-1.88805	-0.749546	0.905268	-0.0247201	0.926595	-1.76199	0.86668	0.0568074	-1.1825	-0.120952	-0.334973	0.474705	0.407731	-1.21266	-0.920752	0.140572	0.573835	-0.64717	0.111073	-0.913151	-0.424441	-2.47459	1.64125	2.02779	0.676516	-0.680315	0.761676	-1.72145	-8.188358e+01	5.566318e+02	4.747482e+02
45600	-0.511812	-1.0429	-1.23295	-1.09796	-0.599073	0.123488	-0.100717	0.127314	0.176042	0.217649	0.0866845	0.210448	0.177599	0.197023	1.22549	1.2281	1.1014	1.10054	1.11883	0.117636	0.770012	-0.588419	2.54132	-0.503608	-1.73698	0.519073	1.67856	1.31412	-0.8549	-2.26835	0.335058	0.0288966	0.840869	-0.412233	-1.62266	0.603098	-2.00144	2.20238	-1.03133	1.56685	-0.362345	-1.28377	-0.396132	0.0840644	0.00813458	0.414979	0.586407	-2.0876	-0.571015	0.918307	0.812772	1.50307	-2.61815	0.64555	0.331564	-1.21127	-0.189268	-0.278913	0.817614	-0.449537	-0.156651	-0.727727	-0.53913	0.428465	-0.267523	0.159475	-0.654791	0.161312	-2.48821	0.697302	1.93637	1.38678	-1.11008	0.514111	-0.981805	-8.627193e+01	5.538481e+02	4.675762e+02
45650	-0.534397	-1.07984	-1.23792	-1.09053	-0.551656	-0.0603984	-0.115091	0.125397	0.145647	0.223637	0.168939	0.262496	0.178129	0.169266	1.19659	1.22516	1.10465	1.10032	1.15062	0.0906293	0.754616	-0.54647	1.8056	-0.296316	-0.307856	-0.505185	1.9155	1.61897	-0.914013	-1.17092	0.255432	1.12883	1.21044	-0.0149349	-2.13861	0.699822	-1.3928	1.36631	-0.211258	0.934133	-0.141169	-1.37064	-0.369499	-0.249842	0.093312	0.728048	0.818727	-1.843	-0.377236	0.835587	0.0433505	0.902377	-0.943212	0.968694	0.346883	-1.70274	-0.109267	-0.0949891	0.770672	0.469232	-0.500016	-0.504392	-0.915058	0.457447	-0.113975	0.389521	-0.631838	-1.02013	-2.04521	0.576589	1.98498	0.262901	-1.1815	0.860064	-0.893609	-7.634725e+01	5.496380e+02	4.732908e+02
45700	-0.532314	-1.04544	-1.24522	-1.0455	-0.543158	-0.0551158	-0.0456584	0.126648	0.147471	0.226622	0.139506	0.256824	0.106331	0.159758	1.1793	1.22596	1.11868	1.10273	1.136	0.18333	1.40491	-0.501863	1.48384	-0.579939	-1.54108	-0.497982	1.79672	1.53451	-0.865972	-1.57996	-0.0601771	1.89084	1.024	-0.260259	-2.31053	0.758591	-1.98597	1.49592	-0.525906	0.640031	-0.48351	-1.08105	-0.425631	0.0211474	-0.0273692	1.38616	0.607586	-1.90308	-0.414935	0.790907	0.260595	1.0142	-0.958437	0.428486	0.370316	-1.38559	-0.25705	0.0451442	0.902788	1.99236	-0.722323	-0.612337	-0.871952	0.535805	-0.761834	0.0647636	-0.0177128	-0.582498	-2.16855	0.806651	1.92747	0.254802	-1.21461	1.68139	-1.71936	-8.395285e+01	5.440155e+02	4.600627e+02
45750	-0.531282	-1.06499	-1.27647	-1.07787	-0.596717	-0.00233117	-0.0723986	0.143631	0.203648	0.225235	0.109025	0.271871	0.105046	0.129596	1.18853	1.21935	1.12854	1.10344	1.1147	0.096281	0.559098	-0.391717	2.41965	0.0334277	-2.05555	-0.412325	1.63143	1.40813	-0.660776	-2.09636	0.0995085	0.247553	1.43443	-0.105953	-1.59368	0.851439	-2.09739	1.76252	0.18887	0.596063	-0.244592	-1.1673	-0.19845	-0.532373	0.49869	0.895824	0.291191	-1.39019	-0.65105	1.04747	0.271466	1.00968	-1.22202	1.34016	0.29469	-0.739604	0.0459785	-1.01115	0.283422	0.417739	0.132791	-0.540809	-0.369842	0.649033	-0.612153	0.214196	-0.605698	-0.480312	-1.81901	1.12625	1.95915	0.10828	-0.953176	2.32937	-0.460481	-8.043731e+01	5.509064e+02	4.704691e+02
45800	-0.533121	-1.09158	-1.26358	-1.07502	-0.543234	-0.0733508	-0.099712	0.133607	0.247511	0.216306	0.127362	0.233673	0.088105	0.101749	1.18087	1.21772	1.10258	1.10672	1.10559	0.0357972	0.64505	-0.508685	1.94047	-0.268776	-0.854446	-0.145246	1.62392	1.41372	-0.708034	-1.772	-0.275025	0.743132	1.92592	-0.282844	-0.95166	0.856402	-1.48489	1.40426	-0.0357911	0.124454	-0.200786	-1.08662	-0.252281	0.315795	0.307605	1.13741	0.24323	-1.37452	-0.450492	1.04452	0.06746	0.904758	-1.616	2.49439	0.448343	-0.739526	0.0387385	-0.284171	0.414309	0.788786	-1.25317	-0.796549	0.163106	0.534315	-0.428226	-0.0946161	-0.107551	0.0438752	-2.09347	0.675087	2.16091	0.915757	-1.30217	1.76747	-2.24278	-8.076281e+01	5.566047e+02	4.758419e+02
45850	-0.548591	-1.09618	-1.2396	-1.02985	-0.530335	-0.0550516	-0.0507086	0.15934	0.248881	0.22971	0.160467	0.165535	0.182427	0.167298	1.20488	1.20147	1.11281	1.10052	1.1212	0.243895	0.364764	-0.436419	1.08348	-0.810039	-0.495504	-0.121458	1.58653	1.23678	-0.793332	-1.54065	-0.186797	0.36799	0.746485	0.129608	-1.10563	0.679153	-2.09914	0.978114	0.91649	1.99587	-0.299556	-0.730583	-0.309621	-0.131138	0.450636	0.760188	-0.566925	-0.934041	-0.456299	0.875433	-0.619237	0.873665	-0.815536	1.78014	0.273356	-0.638277	-0.177951	-0.521122	0.763396	0.720248	-0.4924	-0.469767	-0.265373	0.499238	-0.707585	0.0660644	-0.362092	-0.0748556	-1.48026	0.437006	1.94509	0.213215	-1.89248	0.70952	-1.89029	-7.327074e+01	5.527828e+02	4.795121e+02
45900	-0.563695	-1.06051	-1.23585	-1.04125	-0.551678	-0.0696296	-0.0561579	0.152497	0.236436	0.226118	0.162927	0.211223	0.110386	0.167938	1.17213	1.23685	1.10952	1.1021	1.12621	0.324697	0.677207	-0.570306	1.37959	-0.404029	-0.42806	0.040936	1.77051	0.926591	-0.845437	-1.43361	0.10063	0.601622	1.06823	0.00818429	-1.3059	0.660991	-1.55028	1.76179	0.494568	0.413871	0.219012	-0.922238	-0.341698	-0.0112347	-0.458091	1.57201	0.892556	-0.862778	-0.802375	0.859726	-0.359362	1.14475	-1.86327	0.685661	0.457233	-1.19242	-0.0657016	-0.335629	1.07412	0.0667786	-1.54768	-0.321433	-0.189126	0.462316	-0.670222	-0.1483	0.143784	0.107282	-1.64063	0.452208	1.90667	0.39494	-1.37367	1.23315	-1.16806	-7.367285e+01	5.528588e+02	4.791859e+02
45950	-0.564361	-1.04902	-1.23492	-0.986907	-0.565986	-0.0262351	0.0264318	0.156205	0.238555	0.226983	0.209771	0.331526	0.0765276	0.0941204	1.18871	1.23699	1.10255	1.10221	1.11655	0.345797	0.618245	-0.550222	0.771161	-0.283323	-0.906032	-0.536985	1.66736	0.729186	-0.836108	-1.39336	0.0263297	1.72867	1.84787	0.153925	-1.44151	0.632284	-1.44139	1.26275	-0.321907	0.41578	0.0739129	-0.822954	-0.384377	-0.687905	-0.018816	0.283978	0.455859	-1.09065	-0.816442	0.843778	-0.345368	0.75203	-2.68449	0.600196	0.5307	-1.28465	-0.129526	-0.464035	0.4793	1.25758	-2.27387	-0.380556	-0.339566	0.479774	-0.703831	0.146803	-0.529782	-1.82825	-1.5514	0.498721	1.91786	0.0309339	-0.907483	0.584021	-1.43715	-7.844613e+01	5.587027e+02	4.802566e+02
46000	-0.547388	-1.06241	-1.23272	-0.933354	-0.573322	-0.0639217	-0.054171	0.154705	0.155915	0.220776	0.216161	0.348236	0.157364	0.115387	1.20833	1.22742	1.11734	1.10189	1.14291	0.430862	0.186846	-0.525501	0.392221	-0.338925	-0.449844	0.805983	1.60468	1.23322	-0.864517	-1.39445	-0.118801	0.697824	0.788792	0.09269	-2.07645	0.728257	-2.03006	0.593167	0.241362	2.3033	-0.0527096	-1.64386	-0.312616	-0.625227	0.0145462	0.396032	-0.173986	-1.16031	-0.962915	0.807703	-0.625721	0.99021	-1.35864	0.459829	0.278038	-1.21542	-0.0879773	-0.49749	0.350738	0.405922	-1.45741	-0.37636	-0.201692	0.394351	-0.850948	-0.114298	0.188839	-0.182467	-1.75861	0.608682	1.95074	-0.0213567	-0.795515	1.40858	-2.49412	-7.766313e+01	5.425099e+02	4.648467e+02
46050	-0.573344	-1.01749	-1.23213	-0.976894	-0.55063	-0.105124	0.039008	0.162712	0.165189	0.224915	0.189407	0.422853	0.176491	0.170094	1.20438	1.19556	1.10619	1.11644	1.11571	0.481343	0.594508	-0.636646	0.999834	-0.418788	-0.0854166	-0.353228	1.6216	1.07548	-0.821128	-1.62256	-0.0117306	0.861246	0.392731	0.111365	-1.82852	0.693248	-1.77145	0.688414	0.217869	-0.229868	0.0672805	-1.41535	-0.385348	-0.768376	-0.159555	0.500574	0.851939	-1.1681	-1.46628	0.874958	-0.305582	0.822205	-0.7763	-0.197397	0.760992	-2.08795	-0.139023	-0.894195	0.249398	1.50427	-0.546749	-0.384629	-0.424452	0.466125	-1.00842	-0.156641	-0.23831	-0.9447	-1.49138	0.259267	1.9673	0.0643354	-0.689028	0.776573	-1.96657	-7.549387e+01	5.474291e+02	4.719353e+02
46100	-0.578245	-1.06339	-1.23695	-1.01543	-0.56094	-0.172673	0.0596595	0.171405	0.166143	0.223019	0.137644	0.311177	0.220819	0.243756	1.21327	1.21149	1.1094	1.10075	1.12434	0.393812	1.04876	-0.554834	1.13029	-0.313276	0.0126737	-0.459549	1.60917	1.78867	-0.775412	-2.1534	-0.435664	0.474379	0.641806	0.241237	-1.89594	0.73762	-2.1686	0.73518	0.584917	0.238168	0.0484746	-1.19098	-0.3367	-0.531214	0.120282	1.42115	-0.268772	-1.04605	-0.694796	0.89503	-0.307537	0.620017	-0.624889	0.113654	0.472365	-0.872485	-0.159329	-1.11273	0.330695	1.66847	-0.693599	-0.167236	-0.439761	0.522523	-1.01898	-0.286079	0.270795	-0.235675	-1.27245	0.649634	1.96081	0.405254	-0.869967	0.941134	-1.65242	-7.516275e+01	5.582274e+02	4.830647e+02
46150	-0.58889	-1.05814	-1.23428	-1.0397	-0.578214	-0.0810587	-0.000472249	0.172974	0.275655	0.22826	0.144514	0.416529	0.150614	0.169171	1.21987	1.26072	1.10511	1.10556	1.13122	0.236058	0.678429	-0.52956	1.34686	-0.26127	-1.08326	-0.278239	1.7068	1.052	-0.746462	-2.19608	-0.115531	1.08882	0.298339	0.428434	-1.58704	0.738598	-1.99427	1.19982	-0.323259	0.246255	0.192543	-0.643188	-0.418116	-0.39874	0.0865993	1.26958	0.266727	-0.981671	-0.592151	0.865456	0.084011	0.702937	-1.76606	0.402107	0.625224	-0.960212	-0.0874316	-0.805396	0.506008	0.546038	-0.362812	-0.120445	-0.357933	0.476112	-0.109561	0.00613944	-0.458171	-0.76512	-1.2188	0.494101	1.86393	0.504814	-0.687262	1.99208	-1.30733	-7.481023e+01	5.446942e+02	4.698839e+02
46200	-0.583922	-1.08416	-1.24912	-1.10062	-0.564685	-0.0532985	0.0913741	0.179396	0.207461	0.22826	0.148056	0.275745	0.175861	0.199612	1.23516	1.20877	1.10213	1.1039	1.12505	0.460874	0.303637	-0.448807	1.77994	-0.244848	-0.765398	-1.10796	1.51838	1.35144	-0.78381	-1.18231	-0.0911251	0.793781	0.0827593	0.373711	-1.63255	0.71521	-1.60167	1.01393	0.734008	0.459874	0.172494	-0.476497	-0.359224	-0.113866	-0.23726	0.795714	9.46846e-05	-0.790437	-0.613455	0.881276	0.236345	0.702341	-0.288245	0.640941	0.48222	-0.923834	-0.0739235	0.0591166	0.377702	0.91574	-1.33657	-0.261351	-0.610192	0.572177	0.0316	0.524823	0.030073	-1.75536	-1.29167	0.701057	1.94136	0.723992	-1.07691	1.59286	-1.49219	-7.195394e+01	5.589437e+02	4.869898e+02
46250	-0.558895	-1.0839	-1.22219	-1.02958	-0.600765	-0.0667818	0.106097	0.151184	0.17367	0.221058	0.164243	0.250564	0.170061	0.326065	1.20044	1.21775	1.11052	1.10169	1.10347	0.072289	0.475891	-0.619457	1.22475	0.486048	-1.04552	-1.49568	1.70201	2.26622	-0.86161	-1.94358	-0.177425	0.556209	-0.00908559	0.0503313	-1.88191	0.688365	-1.92926	1.52671	0.582696	-0.0830449	0.0252195	-0.680716	-0.512734	-0.595797	-0.0971486	0.821114	0.393252	-1.15397	-0.616787	0.819307	-0.0717023	0.983299	-0.987141	0.0872776	0.531836	-0.996779	-0.249025	-0.622799	0.678934	0.853769	-0.779388	-0.229436	-0.751454	0.528068	-0.870981	-0.078213	-0.36541	-0.245723	-1.73238	0.659908	1.89981	0.269303	-0.840584	0.726707	-1.37346	-7.561530e+01	5.558827e+02	4.802675e+02
46300	-0.5518	-1.01171	-1.22118	-1.06811	-0.684106	-0.0602733	0.112449	0.129356	0.20185	0.216951	0.170315	0.302646	0.143943	0.142648	1.24674	1.2242	1.10531	1.1011	1.13291	0.297156	0.339294	-0.612745	1.10624	0.128912	-1.09676	-1.73764	1.88552	1.44901	-0.890314	-1.77252	0.0648316	0.711708	0.751804	0.0421809	-1.65436	0.57628	-1.62898	1.32614	-0.375765	0.477706	-0.244012	-0.982971	-0.425626	-0.0710279	0.195394	0.854209	0.2437	-1.42384	-0.886325	0.78979	0.187637	0.95639	-1.64545	0.410755	0.506744	-1.48999	-0.225329	-0.258139	0.96863	0.535019	-1.57959	-0.374126	-0.343183	0.390299	-0.680375	0.21922	0.0258174	-0.909652	-2.21487	0.774597	1.87787	0.452013	-0.637232	1.34032	-2.79282	-8.007419e+01	5.546291e+02	4.745549e+02
46350	-0.561693	-1.00826	-1.21595	-1.07815	-0.685178	0.0030239	0.125038	0.167692	0.200485	0.207418	0.115888	0.260568	0.0926646	0.135514	1.225	1.24147	1.10123	1.10583	1.11027	0.168127	0.952306	-0.711466	1.63552	-0.206211	-1.17226	-0.40498	1.62733	0.860823	-1.01852	-1.92797	0.364056	0.284848	-0.562432	0.22347	-1.84519	0.60813	-1.97554	1.5825	-0.0380839	1.01323	0.115162	-1.06156	-0.47058	-0.325117	0.143106	0.102499	0.0343094	-0.887905	-1.15412	0.817398	0.196779	1.63227	-2.1078	-0.201951	0.508506	-1.48883	-0.184863	-0.920221	0.981848	0.749189	-1.01583	-0.331046	-0.914032	0.437175	-0.349488	0.869947	-1.2263	-1.91473	-1.34374	0.380066	2.0199	0.638868	-0.786508	0.752876	-1.69505	-7.923518e+01	5.496771e+02	4.704419e+02
46400	-0.600206	-1.03374	-1.22714	-1.07179	-0.596483	0.0658273	-0.0492027	0.164635	0.235622	0.200345	0.122812	0.23096	0.205072	0.196061	1.19771	1.2264	1.10262	1.10211	1.1255	0.353207	0.426935	-0.657142	1.93426	0.242931	-1.68429	-1.13493	1.85413	1.21296	-0.877982	-1.85181	-0.42535	-0.383637	1.18816	0.438815	-1.70757	0.682194	-1.62705	1.64385	-0.173059	0.55068	0.19094	-0.941597	-0.455996	-0.361525	0.116513	0.307828	0.645596	-0.908637	-0.636882	0.902189	0.203086	1.23066	-1.35491	0.991702	0.801726	-1.40067	-0.114121	-0.343553	0.539343	-0.0535626	-0.203645	-0.100676	-0.582216	0.524835	-0.381527	0.366147	-0.515165	-0.539028	-1.23789	0.575379	2.08987	0.939215	-1.13131	0.0465716	-1.57938	-7.569544e+01	5.638064e+02	4.881110e+02
46450	-0.647264	-1.05178	-1.23587	-1.04259	-0.581639	-0.0216685	-0.0671235	0.171793	0.197079	0.209982	0.141001	0.216848	0.131329	0.246189	1.19829	1.19696	1.11451	1.1007	1.1165	0.74512	0.48949	-0.543228	1.41568	-0.245022	-1.41491	-0.552516	2.05094	1.14654	-0.900558	-1.88944	0.256503	0.132745	0.785236	0.649617	-1.76573	0.702203	-2.14798	1.09901	-0.355577	1.1993	0.620101	-1.41064	-0.463205	-0.16705	0.41698	0.855459	0.0964369	-0.659501	-0.557703	0.849409	-0.100686	1.64904	-1.63286	0.539572	0.969271	-1.16496	-0.0818376	-0.345277	0.361085	0.576485	-0.257131	0.237898	-0.603041	0.472935	-0.587765	0.355314	-0.253686	-0.379973	-0.797133	0.501688	2.10682	0.594519	-1.42009	0.261386	-0.943293	-7.484202e+01	5.523931e+02	4.775511e+02
